"gene","current_version_ID","gene_name","gene_product","Relative.Growth.Rate","phenotype","lower","upper","experiment","Confidence"
"PBANKA_110140","PBANKA_1101400","RAP2/3","rhoptry-associated protein 2/3",0.560079406183386,"Slow",0.297838769999135,0.822320042367638,"PbSTM18",4.06327983717519
"PBANKA_110140","PBANKA_1101400","RAP2/3","rhoptry-associated protein 2/3",0.675054320633503,"Slow",0.502567658191637,0.84754098307537,"PbSTM37a",4.90116509047507
"PBANKA_110330","PBANKA_1103300","MyoB","myosin B",0.959344694937061,"Dispensable",0.839125072055537,1.07956431781859,"inv2",5.62316439767793
"PBANKA_110330","PBANKA_1103300","MyoB","myosin B",1.02003874989859,"Dispensable",0.912360491263152,1.12771700853404,"PbSTM23",5.84350953087672
"PBANKA_110760","PBANKA_1107600","P38","6-cysteine protein",1.02056321133628,"Dispensable",0.901121082105226,1.14000534056733,"inv2",5.63614095937257
"PBANKA_110760","PBANKA_1107600","P38","6-cysteine protein",0.967788431580612,"Dispensable",0.899013728806876,1.03656313435435,"met7",6.74013294892071
"PBANKA_112010","PBANKA_1120100","","conserved Plasmodium protein, unknown function",0.90482804960317,"Dispensable",0.756407365446151,1.05324873376019,"inv2",5.20170351481891
"PBANKA_112010","PBANKA_1120100","","conserved Plasmodium protein, unknown function",0.895342389627299,"Dispensable",0.751070694994847,1.03961408425975,"PbSTM24",5.25840833879341
"PBANKA_112390","PBANKA_1123900","SMS1","sphingomyelin synthase 1, putative",1.07017124623087,"Dispensable",0.959552352579634,1.1807901398821,"inv2",5.78962311274078
"PBANKA_112390","PBANKA_1123900","SMS1","sphingomyelin synthase 1, putative",0.98996333280816,"Dispensable",0.935391417795304,1.04453524782102,"met11",7.20276617236482
"PBANKA_112410","PBANKA_1124100","","conserved Plasmodium protein, unknown function",0.444422359449731,"Slow",0.091331513088141,0.79751320581132,"inv2",3.46835416117391
"PBANKA_112410","PBANKA_1124100","","conserved Plasmodium protein, unknown function",0.0615421238878785,"Essential",-0.146289470337324,0.269373718113081,"PbSTM24",4.52834870185372
"PBANKA_112410","PBANKA_1124100","","conserved Plasmodium protein, unknown function",0.119817221989751,"Essential",0.0369540280431954,0.202680415936306,"PbSTM51",6.36742295466812
"PBANKA_113880","PBANKA_1138800","","conserved Plasmodium protein, unknown function",0.370509360804659,"Slow",0.154177978931884,0.586840742677433,"inv2",4.4481821043314
"PBANKA_113880","PBANKA_1138800","","conserved Plasmodium protein, unknown function",0.406590713733419,"Slow",0.25599717837703,0.557184249089809,"PbSTM24",5.17263614203604
"PBANKA_120180","PBANKA_1201800","","conserved Plasmodium protein, unknown function",0.802087774676478,"Slow",0.654861206114492,0.949314343238465,"inv2",5.21785955317184
"PBANKA_120180","PBANKA_1201800","","conserved Plasmodium protein, unknown function",0.71404185126042,"Slow",0.471776145030457,0.956307557490383,"PbSTM24",4.22173475214857
"PBANKA_121060","PBANKA_1210600","","conserved Plasmodium protein, unknown function",0.95797732978718,"Dispensable",0.814956113255987,1.10099854631837,"inv2",5.27581894587304
"PBANKA_121060","PBANKA_1210600","","conserved Plasmodium protein, unknown function",0.866073990876075,"Dispensable",0.706295719321042,1.02585226243111,"PbSTM18",5.05423081640404
"PBANKA_121180","PBANKA_1211800","","conserved Plasmodium protein, unknown function",1.00561229077999,"Dispensable",0.887761066725276,1.12346351483471,"inv2",5.6629588873312
"PBANKA_121180","PBANKA_1211800","","conserved Plasmodium protein, unknown function",0.990414691043382,"Dispensable",0.874931207856437,1.10589817423033,"PbSTM24",5.70354988503307
"PBANKA_121440","PBANKA_1214400","","conserved Plasmodium protein, unknown function",0.970368402092922,"Dispensable",0.787463890938415,1.15327291324743,"inv2",4.78387647970797
"PBANKA_121440","PBANKA_1214400","","conserved Plasmodium protein, unknown function",0.994509763586203,"Dispensable",0.841931113231468,1.14708841394094,"PbSTM38",5.1464445128235
"PBANKA_122670","PBANKA_1226700","","AAA family ATPase, putative",0.467275314757876,"Essential",0.0545281767953755,0.880022452720376,"inv2",3.15613462167229
"PBANKA_122670","PBANKA_1226700","","AAA family ATPase, putative",0.348363610547625,"Essential",-0.0304056579853399,0.727132879080589,"met7",3.32795045999623
"PBANKA_122670","PBANKA_1226700","","AAA family ATPase, putative",0.552549960312766,"Slow",0.35912750400005,0.745972416625483,"PbSTM59",4.6720515399219
"PBANKA_122760","PBANKA_1227600","ACbeta","adenylyl cyclase beta, putative",0.0988713455744205,"Essential",-0.0800655863750946,0.277808277523936,"inv2",4.82773810252725
"PBANKA_122760","PBANKA_1227600","ACbeta","adenylyl cyclase beta, putative",0.484531268259556,"Essential",0.0204035505154923,0.948658986003621,"met10",2.92148538286487
"PBANKA_122760","PBANKA_1227600","ACbeta","adenylyl cyclase beta, putative",0.459333429598247,"Essential",0.0527972881509098,0.865869571045584,"met5",3.18645925131367
"PBANKA_122760","PBANKA_1227600","ACbeta","adenylyl cyclase beta, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_130340","PBANKA_1303400","","CCAAT-binding transcription factor, putative",0.928316828383947,"Dispensable",0.743076771965358,1.11355688480254,"inv2",4.7584997467187
"PBANKA_130340","PBANKA_1303400","","CCAAT-binding transcription factor, putative",0.923268032749496,"Dispensable",0.771498467918864,1.07503759758013,"PbSTM24",5.15707821973856
"PBANKA_130430","PBANKA_1304300","","conserved Plasmodium protein, unknown function",0.222459686800085,"Essential",0.0222325573008756,0.422686816299293,"inv2",4.60290017971564
"PBANKA_130430","PBANKA_1304300","","conserved Plasmodium protein, unknown function",0.0721889651772128,"Essential",-0.0595330771532413,0.203911007507667,"PbSTM24",5.44041699412825
"PBANKA_130430","PBANKA_1304300","","conserved Plasmodium protein, unknown function",0.136857745853166,"Essential",0.0271331768801927,0.246582314826139,"PbSTM51",5.80585830444728
"PBANKA_131280","PBANKA_1312800","","conserved Plasmodium protein, unknown function",0.733122841172383,"Dispensable",0.472706366633772,0.993539315710995,"inv2",4.07724056986317
"PBANKA_131280","PBANKA_1312800","","conserved Plasmodium protein, unknown function",0.988705970271213,"Dispensable",0.846243287100142,1.13116865344228,"PbSTM24",5.28364473322335
"PBANKA_131420","PBANKA_1314200","","conserved Plasmodium protein, unknown function",0.951478292654949,"Dispensable",0.823914955999384,1.07904162931051,"inv2",5.50457892040837
"PBANKA_131420","PBANKA_1314200","","conserved Plasmodium protein, unknown function",0.913690656409578,"Slow",0.834417061153643,0.992964251665512,"PbSTM24",6.45599471832394
"PBANKA_131540","PBANKA_1315400","CNB","calcineurin subunit B, putative",0.164741511851519,"Essential",0.0383704877193612,0.291112535983677,"inv2",5.52336048713897
"PBANKA_131540","PBANKA_1315400","CNB","calcineurin subunit B, putative",0.124892105848899,"Essential",-0.05860638415429,0.308390595852088,"met7",4.77739204189354
"PBANKA_131540","PBANKA_1315400","CNB","calcineurin subunit B, putative",0.193484559653254,"Slow",0.112449620549117,0.27451949875739,"PbSTM59",6.4120441018167
"PBANKA_133270","PBANKA_1332700","","duffy-binding protein",0.106432994994205,"Essential",-0.120593752150331,0.333459742138741,"inv2",4.35166924034279
"PBANKA_133270","PBANKA_1332700","","duffy-binding protein",0.1,"Essential",NA,NA,"PbSTM37a",1
"PBANKA_133270","PBANKA_1332700","","duffy-binding protein",0.189104387450148,"Essential",0.0582056785173587,0.320003096382937,"PbSTM60",5.45295729935754
"PBANKA_133460","PBANKA_1334600","","diacylglycerol kinase, putative",0.314151907137459,"Slow",0.153843181979445,0.474460632295472,"inv2",5.0476019424537
"PBANKA_133460","PBANKA_1334600","","diacylglycerol kinase, putative",0.443066832888147,"Slow",0.220560085957792,0.665573579818503,"met11",4.39189007022606
"PBANKA_133460","PBANKA_1334600","","diacylglycerol kinase, putative",0.408716049651989,"Slow",0.162045557550441,0.655386541753536,"PbSTM61",4.18569810722489
"PBANKA_134490","PBANKA_1344900","","conserved Plasmodium protein, unknown function",0.157353067623408,"Essential",0.031743856248938,0.282962278997878,"inv2",5.53545373845689
"PBANKA_134490","PBANKA_1344900","","conserved Plasmodium protein, unknown function",0.08948823992029,"Essential",0.0127292433934751,0.166247236447105,"PbSTM25",6.52046372270783
"PBANKA_134490","PBANKA_1344900","","conserved Plasmodium protein, unknown function",0.110899826521369,"Essential",0.061700132709241,0.160099520333496,"PbSTM51",7.41003011878785
"PBANKA_134640","PBANKA_1346400","","conserved Plasmodium protein, unknown function",0.831591993017703,"Slow",0.714565873461453,0.948618112573953,"inv2",5.67701061117813
"PBANKA_134640","PBANKA_1346400","","conserved Plasmodium protein, unknown function",0.728294164497022,"Slow",0.65995637609906,0.796631952894983,"PbSTM25",6.75287915025846
"PBANKA_134640","PBANKA_1346400","","conserved Plasmodium protein, unknown function",0.704369046772515,"Slow",0.529936448021777,0.878801645523252,"PbSTM49",4.87872809218433
"PBANKA_134700","PBANKA_1347000","","conserved Plasmodium protein, unknown function",0.136995036574801,"Essential",-0.119478728861289,0.393468802010891,"inv2",4.10775215832742
"PBANKA_134700","PBANKA_1347000","","conserved Plasmodium protein, unknown function",0.0611685119158606,"Essential",-0.206153452869344,0.328490476701066,"PbSTM24",4.0248973339781
"PBANKA_134700","PBANKA_1347000","","conserved Plasmodium protein, unknown function",0.168424899995766,"Essential",-0.18611503225143,0.522964832242961,"PbSTM51",3.46016295211411
"PBANKA_135570","PBANKA_1355700","MyoA","myosin A",0.391580661972746,"Essential",-0.0724212227528098,0.855582546698302,"inv2",2.9220276908311
"PBANKA_135570","PBANKA_1355700","MyoA","myosin A",0.214662460074877,"Essential",-0.0879536791814714,0.517278599331225,"PbSTM50",3.77687464865611
"PBANKA_135610","PBANKA_1356100","","conserved Plasmodium protein, unknown function",0.136982651075701,"Essential",-0.0100538182374248,0.284019120388827,"inv2",5.22044362593448
"PBANKA_135610","PBANKA_1356100","","conserved Plasmodium protein, unknown function",0.0532902331321689,"Essential",-0.0338654184487326,0.14044588471307,"PbSTM24",6.26641368157413
"PBANKA_135610","PBANKA_1356100","","conserved Plasmodium protein, unknown function",0.215295729323078,"Essential",-0.0810105539819525,0.511602012628109,"PbSTM51",3.819017598596
"PBANKA_135740","PBANKA_1357400","USB1","U6 snRNA phosphodiesterase, putative",0.197619896065297,"Essential",0.0563076622355002,0.338932129895094,"inv2",5.29986118612611
"PBANKA_135740","PBANKA_1357400","USB1","U6 snRNA phosphodiesterase, putative",0.175515241587828,"Slow",0.100434132831429,0.250596350344227,"PbSTM25",6.56466696053268
"PBANKA_135740","PBANKA_1357400","USB1","U6 snRNA phosphodiesterase, putative",0.150240775570635,"Essential",0.0845080390458076,0.215973512095462,"PbSTM51",6.83061077063956
"PBANKA_140920","PBANKA_1409200","","RNA-binding protein, putative",1.06187998632484,"Dispensable",0.877566777147815,1.24619319550186,"inv2",4.76853185057169
"PBANKA_140920","PBANKA_1409200","","RNA-binding protein, putative",1.05961936114314,"Dispensable",0.960929820734471,1.1583089015518,"PbSTM24",6.017846984576
"PBANKA_141200","PBANKA_1412000","","conserved Plasmodium protein, unknown function",0.258743449006943,"Essential",-0.0103900759734567,0.527876973987343,"inv2",4.01138965540387
"PBANKA_141200","PBANKA_1412000","","conserved Plasmodium protein, unknown function",0.0544978676933031,"Essential",-0.103330526201888,0.212326261588494,"PbSTM24",5.07878826270478
"PBANKA_141200","PBANKA_1412000","","conserved Plasmodium protein, unknown function",0.0493129807668761,"Essential",-0.0355112612080991,0.134137222741851,"PbSTM51",6.32064217050306
"PBANKA_141380","PBANKA_1413800","","conserved Plasmodium protein, unknown function",0.065723119079916,"Essential",-0.178791541662388,0.31023777982222,"inv2",4.2032543805772
"PBANKA_141380","PBANKA_1413800","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbSTM25",1
"PBANKA_141380","PBANKA_1413800","","conserved Plasmodium protein, unknown function",0.156088138310865,"Essential",-0.0436289525809159,0.355805229202646,"PbSTM51",4.60800127989832
"PBANKA_141980","PBANKA_1419800","","3',5'-cyclic nucleotide phosphodiesterase, putative",0.0859353529861719,"Essential",-0.0706608489892723,0.242531554961616,"inv2",5.09446385861972
"PBANKA_141980","PBANKA_1419800","","3',5'-cyclic nucleotide phosphodiesterase, putative",0.493315304829082,"Slow",0.190985777426388,0.795644832231776,"met10",3.77876977339802
"PBANKA_141980","PBANKA_1419800","","3',5'-cyclic nucleotide phosphodiesterase, putative",0.1,"Essential",NA,NA,"met5",1
"PBANKA_141980","PBANKA_1419800","","3',5'-cyclic nucleotide phosphodiesterase, putative",0.0243141953561581,"Essential",-0.0732798835022655,0.121908274214582,"PbSTM62",6.04017127079513
"PBANKA_143360","PBANKA_1433600","TRAMP","thrombospondin-related apical membrane protein",0.100999390347883,"Essential",-0.0312737484689143,0.23327252916468,"inv2",5.43206688281992
"PBANKA_143360","PBANKA_1433600","TRAMP","thrombospondin-related apical membrane protein",0.1,"Essential",NA,NA,"PbSTM23",1
"PBANKA_143360","PBANKA_1433600","TRAMP","thrombospondin-related apical membrane protein",0.196625777618904,"Essential",-0.0645240211904742,0.457775576428282,"PbSTM50",4.07161655012521
"PBANKA_143910","PBANKA_1439100","","BRO1 domain-containing protein, putative",0.914953698430204,"Dispensable",0.788432909523527,1.04147448733688,"inv2",5.52099165138698
"PBANKA_144290","PBANKA_1442900","","conserved Plasmodium protein, unknown function",0.167520000953277,"Essential",0.00397170081624959,0.331068301090304,"inv2",5.00758819829736
"PBANKA_144290","PBANKA_1442900","","conserved Plasmodium protein, unknown function",0.0414211593040328,"Essential",-0.0477493888805212,0.130591707488587,"PbSTM24",6.2207033035597
"PBANKA_144290","PBANKA_1442900","","conserved Plasmodium protein, unknown function",0.0740188517271114,"Essential",0.0165626883349842,0.131475015119239,"PbSTM51",7.09976035656816
"PBANKA_144720","PBANKA_1447200","","CG2-related protein, putative",0.780755752260067,"Dispensable",0.472206809499413,1.08930469502072,"inv2",3.7380439625149
"PBANKA_144720","PBANKA_1447200","","CG2-related protein, putative",0.784413093680502,"Dispensable",0.448966232048544,1.11985995531246,"PbSTM24",3.57087780254482
"PBANKA_145700","PBANKA_1457000","","ubiquitin-conjugating enzyme E2, putative",1.05795638883506,"Dispensable",0.907360241033468,1.20855253663666,"inv2",5.17260144702023
"PBANKA_145700","PBANKA_1457000","","ubiquitin-conjugating enzyme E2, putative",1.00471977665506,"Dispensable",0.913261437454259,1.09617811585586,"met7",6.17003780045245
"PBANKA_145870","PBANKA_1458700","","conserved Plasmodium protein, unknown function",0.686260737884644,"Dispensable",0.363914439048755,1.00860703672053,"inv2",3.65055205933922
"PBANKA_145870","PBANKA_1458700","","conserved Plasmodium protein, unknown function",0.83345852144416,"Dispensable",0.562736837967232,1.10418020492109,"PbSTM24",3.99962232925307
"PBANKA_145950","PBANKA_1459500","MTIP","myosin A tail domain interacting protein MTIP, putative;myosin light chain 1, putative",0.127515446347009,"Essential",-0.195340214778421,0.450371107472439,"inv2",3.64739421155221
"PBANKA_145950","PBANKA_1459500","MTIP","myosin A tail domain interacting protein MTIP, putative;myosin light chain 1, putative",0.1,"Essential",NA,NA,"PbSTM23",1
"PBANKA_145950","PBANKA_1459500","MTIP","myosin A tail domain interacting protein MTIP, putative;myosin light chain 1, putative",0.0676719414846602,"Essential",-0.0838119952557529,0.219155878225073,"PbSTM50",5.16084573666024
"PBANKA_010090","PBANKA_0100900","","ATP-dependent RNA helicase, putative",0.143257912705776,"Essential",0.0204299553583463,0.266085870053205,"met10",5.58023560809053
"PBANKA_010090","PBANKA_0100900","","ATP-dependent RNA helicase, putative",0.1,"Essential",-1.72918406410745,2.30934403094599,"met5",1
"PBANKA_010090","PBANKA_0100900","","ATP-dependent RNA helicase, putative",0.920591289273556,"Dispensable",0.563369110785026,1.27781346776209,"PbSTM58",3.44508904526745
"PBANKA_010120","PBANKA_0101200","EF-G","elongation factor G, putative",0.390823854320587,"Essential",0.0666366772610607,0.715011031380113,"met10",3.63916280716868
"PBANKA_010120","PBANKA_0101200","EF-G","elongation factor G, putative",0.0523138017503848,"Essential",-0.0663392411347881,0.170966844635558,"met4",5.64939766219285
"PBANKA_010120","PBANKA_0101200","EF-G","elongation factor G, putative",0.1,"Essential",-0.164955207147754,1.22482785271002,"PbSTM59",1
"PBANKA_020590","PBANKA_0205900","","lipid/sterol:H+ symporter, putative",0.141908488406725,"Essential",-0.558458758372107,0.842275735185558,"met10",2.09859524763547
"PBANKA_020590","PBANKA_0205900","","lipid/sterol:H+ symporter, putative",0.1,"Essential",-0.499579871188271,3.09195446937698,"met5",1
"PBANKA_020590","PBANKA_0205900","","lipid/sterol:H+ symporter, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_020650","PBANKA_0206500","RAB5c","ras-related protein Rab-5C, putative",0.1,"Essential",NA,NA,"met10",1
"PBANKA_020650","PBANKA_0206500","RAB5c","ras-related protein Rab-5C, putative",0.739108710904938,"Dispensable",0.364222855522023,1.11399456628785,"met4",3.34856173110389
"PBANKA_020650","PBANKA_0206500","RAB5c","ras-related protein Rab-5C, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_030170","PBANKA_0301700","","5'-3' exonuclease, putative",0.397242014258703,"Slow",0.254232968890958,0.540251059626449,"met10",5.27598915392549
"PBANKA_030170","PBANKA_0301700","","5'-3' exonuclease, putative",0.235887935733569,"Slow",0.108616914972775,0.363158956494364,"met5",5.50916725027007
"PBANKA_030170","PBANKA_0301700","","5'-3' exonuclease, putative",0.158811816808414,"Essential",0.0782789455071653,0.239344688109662,"PbSTM58",6.42447403863872
"PBANKA_030360","PBANKA_0303600","RPN1","26S proteasome regulatory subunit RPN1, putative",0.195902591062635,"Essential",0.0669838169513595,0.324821365173911,"met10",5.48343982310084
"PBANKA_030360","PBANKA_0303600","RPN1","26S proteasome regulatory subunit RPN1, putative",0.218442929953666,"Essential",-0.0167603092642792,0.453646169171612,"met5",4.28090494285461
"PBANKA_030360","PBANKA_0303600","RPN1","26S proteasome regulatory subunit RPN1, putative",0.491760453081249,"Essential",0.060924011041614,0.922596895120884,"PbSTM58",3.07034785257551
"PBANKA_030420","PBANKA_0304200","","DNA-directed RNA polymerase III subunit RPC10, putative",0.184514423489272,"Essential",0.0449167700759394,0.324112076902604,"met10",5.32427615743035
"PBANKA_030420","PBANKA_0304200","","DNA-directed RNA polymerase III subunit RPC10, putative",0.191935105234182,"Essential",0.0315338367568523,0.352336373711511,"met4",5.04644771185633
"PBANKA_030420","PBANKA_0304200","","DNA-directed RNA polymerase III subunit RPC10, putative",0.183087267649778,"Essential",0.0807650657317034,0.285409469567853,"PbSTM58",5.94555156516882
"PBANKA_030570","PBANKA_0305700","RRF1","ribosome-recycling factor, putative",0.19243856256674,"Essential",-0.0442277009035387,0.429104826037018,"met10",4.26850296364599
"PBANKA_030570","PBANKA_0305700","RRF1","ribosome-recycling factor, putative",0.123097144979001,"Essential",0.0520470382446377,0.194147251713364,"met4",6.67503420551426
"PBANKA_030570","PBANKA_0305700","RRF1","ribosome-recycling factor, putative",0.0496474326202614,"Essential",-0.0125190405900959,0.111813905830619,"PbSTM58",6.9421732420578
"PBANKA_030840","PBANKA_0308400","ALG14","UDP-N-acetylglucosamine transferase subunit ALG14, putative",0.163415360090276,"Essential",0.0952228476361406,0.231607872544411,"met10",6.7571353775647
"PBANKA_030840","PBANKA_0308400","ALG14","UDP-N-acetylglucosamine transferase subunit ALG14, putative",0.176092060972103,"Essential",0.0798264540737089,0.272357667870497,"met4",6.06758269985061
"PBANKA_030840","PBANKA_0308400","ALG14","UDP-N-acetylglucosamine transferase subunit ALG14, putative",0.138524284410784,"Essential",0.0129855002579623,0.264063068563605,"PbSTM58",5.53657542327618
"PBANKA_031310","PBANKA_0313100","VPS45","vacuolar protein sorting-associated protein 45, putative",0.379394942119158,"Slow",0.153647821331732,0.605142062906585,"met10",4.36297404262671
"PBANKA_031310","PBANKA_0313100","VPS45","vacuolar protein sorting-associated protein 45, putative",0.16829177396779,"Essential",-0.242035692139758,0.578619240075338,"met5",3.16789384161963
"PBANKA_031310","PBANKA_0313100","VPS45","vacuolar protein sorting-associated protein 45, putative",0.106923236823584,"Essential",-0.205741498066075,0.419587971713243,"PbSTM58",3.71154195522867
"PBANKA_031470","PBANKA_0314700","RFC2","replication factor C subunit 2, putative",0.1,"Essential",0.0166593681431151,1.04789852257904,"met10",1
"PBANKA_031470","PBANKA_0314700","RFC2","replication factor C subunit 2, putative",0.1,"Essential",-0.323413902180642,1.42774751921757,"met5",1
"PBANKA_031470","PBANKA_0314700","RFC2","replication factor C subunit 2, putative",0.1,"Essential",-0.344951739255452,1.04228831771507,"PbSTM58",1
"PBANKA_031520","PBANKA_0315200","SNRPD2","small nuclear ribonucleoprotein Sm D2, putative",0.294815962294817,"Essential",-0.0177047009506561,0.60733662554029,"met10",3.7124637403322
"PBANKA_031520","PBANKA_0315200","SNRPD2","small nuclear ribonucleoprotein Sm D2, putative",0.559182407914325,"Slow",0.228101275282332,0.890263540546317,"met4",3.59707800101731
"PBANKA_031520","PBANKA_0315200","SNRPD2","small nuclear ribonucleoprotein Sm D2, putative",1.17835185777055,"Dispensable",0.97191193828013,1.38479177726097,"PbSTM58",4.54178607250368
"PBANKA_031600","PBANKA_0316000","RFC1","replication factor C subunit 1, putative",0.839346219658681,"Dispensable",0.0967094547402975,1.58198298457706,"met10",1.9813908213016
"PBANKA_031600","PBANKA_0316000","RFC1","replication factor C subunit 1, putative",0.1,"Essential",NA,NA,"met4",1
"PBANKA_031600","PBANKA_0316000","RFC1","replication factor C subunit 1, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_040150","PBANKA_0401500","","exportin-1, putative",0.158280583924806,"Essential",-0.0178147496231023,0.334375917472715,"met10",4.85975388653436
"PBANKA_040150","PBANKA_0401500","","exportin-1, putative",0.169115143179556,"Essential",-0.00708538422063687,0.345315670579749,"met4",4.85855950570766
"PBANKA_040150","PBANKA_0401500","","exportin-1, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_040280","PBANKA_0402800","EHD","EH domain-containing protein, putative",1.02072901747932,"Dispensable",0.890329696199844,1.15112833875879,"met10",5.46060202995021
"PBANKA_040280","PBANKA_0402800","EHD","EH domain-containing protein, putative",0.867671794957558,"Dispensable",0.472220531530277,1.26312305838484,"met12",3.24174981534291
"PBANKA_040280","PBANKA_0402800","EHD","EH domain-containing protein, putative",0.746567566436882,"Dispensable",0.376251952227009,1.11688318064676,"met4",3.37309361226645
"PBANKA_040650","PBANKA_0406500","CCT7","T-complex protein 1 subunit eta, putative",0.1,"Essential",NA,NA,"met10",1
"PBANKA_040650","PBANKA_0406500","CCT7","T-complex protein 1 subunit eta, putative",0.1,"Essential",NA,NA,"met5",1
"PBANKA_040650","PBANKA_0406500","CCT7","T-complex protein 1 subunit eta, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_041080","PBANKA_0410800","","ubiquitin-protein ligase, putative",0.366561282879572,"Essential",0.0610039005856772,0.672118665173467,"met10",3.75752973563835
"PBANKA_041080","PBANKA_0410800","","ubiquitin-protein ligase, putative",0.0766177749324129,"Essential",-0.0902018453734797,0.243437395238305,"met4",4.96797869760373
"PBANKA_041080","PBANKA_0410800","","ubiquitin-protein ligase, putative",0.198460551691324,"Essential",-0.221312092269368,0.618233195652016,"PbSTM58",3.12237843747292
"PBANKA_041820","PBANKA_0418200","RAB7","ras-related protein RAB7, putative",0.258475360680435,"Essential",0.0232377386329724,0.493712982727898,"met10",4.28061259724937
"PBANKA_041820","PBANKA_0418200","RAB7","ras-related protein RAB7, putative",0.131618532717183,"Essential",-0.519696132744869,0.782933198179235,"met5",2.24381915405671
"PBANKA_041820","PBANKA_0418200","RAB7","ras-related protein RAB7, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_052040","PBANKA_0520400","DYN2","dynamin-like protein, putative",0.280034085652636,"Slow",0.138354779137232,0.42171339216804,"met10",5.29467272160838
"PBANKA_052040","PBANKA_0520400","DYN2","dynamin-like protein, putative",0.224005470377774,"Essential",-0.120416355139906,0.568427295895453,"met5",3.51807063282638
"PBANKA_052040","PBANKA_0520400","DYN2","dynamin-like protein, putative",0.0896947298007885,"Essential",-0.158873614655379,0.338263074256956,"PbSTM60",4.17036924765208
"PBANKA_052100","PBANKA_0521000","","GDP dissociation inhibitor, putative",0.1,"Essential",NA,NA,"met10",1
"PBANKA_052100","PBANKA_0521000","","GDP dissociation inhibitor, putative",0.0760405679762673,"Essential",-0.130566407443013,0.282647543395547,"met4",4.54016828101292
"PBANKA_052100","PBANKA_0521000","","GDP dissociation inhibitor, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_060680","PBANKA_0606800","","mitochondrial ACP precursor, putative",0.132915415286773,"Essential",0.0011014803923016,0.264729350181245,"met10",5.43902223097357
"PBANKA_060680","PBANKA_0606800","","mitochondrial ACP precursor, putative",0.108295108013335,"Essential",-0.0769906591314255,0.293580875158095,"met4",4.75800627799403
"PBANKA_060680","PBANKA_0606800","","mitochondrial ACP precursor, putative",0.0538129100645439,"Essential",-0.0394474986676272,0.147073318796715,"PbSTM58",6.13101357090937
"PBANKA_061060","PBANKA_0610600","PPP1","peripheral plastid protein 1, putative",0.146286123942003,"Essential",0.000994170345816697,0.291578077538189,"met10",5.24431453672892
"PBANKA_061060","PBANKA_0610600","PPP1","peripheral plastid protein 1, putative",0.0932604161480215,"Essential",-0.0418302019003245,0.228351034196368,"met4",5.38991332297024
"PBANKA_061060","PBANKA_0610600","PPP1","peripheral plastid protein 1, putative",0.1,"Essential",-133.214404834581,139.732522704048,"PbSTM37a",1
"PBANKA_061060","PBANKA_0610600","PPP1","peripheral plastid protein 1, putative",0.0379829064696386,"Essential",-0.0140130952898506,0.0899789082291278,"PbSTM59",7.29947126631475
"PBANKA_061500","PBANKA_0615000","","transcription initiation factor IIE subunit alpha, putative",0.1,"Essential",NA,NA,"met10",1
"PBANKA_061500","PBANKA_0615000","","transcription initiation factor IIE subunit alpha, putative",0.283680770447369,"Essential",-0.0142312311653854,0.581592772060123,"met5",3.8082086264936
"PBANKA_061500","PBANKA_0615000","","transcription initiation factor IIE subunit alpha, putative",0.1,"Essential",NA,NA,"PbSTM58",1
"PBANKA_061680","PBANKA_0616800","ARP6","actin-related protein, putative",0.941787114142634,"Dispensable",0.789492713100512,1.09408151518476,"met10",5.15017392601596
"PBANKA_061680","PBANKA_0616800","ARP6","actin-related protein, putative",0.309891169308216,"Slow",0.106695941664324,0.513086396952108,"met4",4.57347046023605
"PBANKA_070370","PBANKA_0703700","DBP10","ATP-dependent RNA helicase DBP10, putative",0.733113005831387,"Dispensable",0.376586320085598,1.08963969157718,"met10",3.44898673532463
"PBANKA_070370","PBANKA_0703700","DBP10","ATP-dependent RNA helicase DBP10, putative",0.232147049665981,"Essential",-0.114149301455175,0.578443400787138,"met4",3.50721508989183
"PBANKA_070370","PBANKA_0703700","DBP10","ATP-dependent RNA helicase DBP10, putative",0.716060725229581,"Dispensable",0.352963009703379,1.07915844075578,"PbSTM58",3.41246094544923
"PBANKA_071420","PBANKA_0714200","ClpB1","chaperone protein ClpB1, putative",0.113797547035672,"Essential",0.00254217169974028,0.225052922371604,"met10",5.77814844407328
"PBANKA_071420","PBANKA_0714200","ClpB1","chaperone protein ClpB1, putative",0.207741486643601,"Essential",-0.0537168798076997,0.469199853094903,"met5",4.06925479844744
"PBANKA_071420","PBANKA_0714200","ClpB1","chaperone protein ClpB1, putative",0.1,"Essential",-0.798224910482712,1.18337569055399,"PbSTM37a",1
"PBANKA_071420","PBANKA_0714200","ClpB1","chaperone protein ClpB1, putative",0.0808530699311274,"Essential",-0.0203607018492308,0.182066841711486,"PbSTM58",5.96733525432253
