"GeneId","ProductDescription","log2FoldChange0h","log2FoldChange1h","log2FoldChange2h","log2FoldChange4h","log2FoldChange6h","log2FoldChange8h","log2FoldChange12h","log2FoldChange18h","log2FoldChange24h","log2FoldChange30h","log2FoldChange44h","log2FoldChangeMvsF","Type"
"PBANKA_0412600.1","conserved Plasmodium protein, unknown function",-0.17576967937373,-0.013745912474392,0.0742629372447451,0.0263163701563204,0.314686614588013,0.691254568341827,0.722206376476064,0.71377046329085,2.31701046346134,4.76140366822976,3.67304546441899,1.89273563940364,"asexual"
"PBANKA_0412700.1","zinc finger protein, putative",0.255187023432405,-0.0449668688847056,0.0895185880123334,0.0644702614913151,0.135252957456188,-0.552571141610502,-0.782405664632489,0.150743514829587,0.90920418700469,1.57918577555711,1.4182086527029,-0.960603042240337,"female"
"PBANKA_0412800.1","eukaryotic translation initiation factor 4E, putative",0.165175542821641,0.0251275316495052,-0.0638512363837829,0.216495893671059,-0.0203759516475593,0.123714641533248,-0.869551462095625,0.710097295731808,0.591611588247473,0.946540198558055,-0.110643058898155,-0.268301254574685,"ambigious"
"PBANKA_0412900.1","circumsporozoite- and TRAP-related protein",-0.00169074299323735,0.0229290842986529,-0.262000431388949,0.0117233433233731,-0.286172818207464,0.611860287722903,1.43387899660207,2.7761657591687,6.00686905619552,6.35556601530078,4.54643498494999,-3.79106082562169,"female"
"PBANKA_0413000.1","conserved Plasmodium protein, unknown function",0.0684225412758852,-0.0920592804157291,-0.0876407046783001,0.145603054851596,0.494286401848256,0.976834234983912,1.60943265256754,3.82494713253411,5.28919436479891,5.50062166759582,3.71410812215708,4.95929746807422,"male"
"PBANKA_0413200.1","conserved Plasmodium protein, unknown function",-0.0299912093885819,0.0572304723427339,0.000796703538649588,-0.00456777355700186,-0.143030879067145,-0.165412737953503,-0.506704458283629,-0.673592724386563,-1.69201667268566,-1.95217414453802,-1.4463636635548,-0.0148049287000536,"ambigious"
"PBANKA_0413300.1","mitochondrial ribosomal protein L29/L47 precursor, putative",0.274094206649201,-0.0717179429711292,-0.0213059539357158,0.0679947798028824,0.23569489872666,-0.448491524558638,0.0304435137924205,0.026970504365241,0.0867366033826326,0.754508459812742,0.195095546001561,1.36964248580917,"ambigious"
"PBANKA_0413400.1","zinc finger protein, putative",0.238392811220903,0.0395218333030649,0.326963161979926,0.52057626388917,3.63923274954241,4.12375573466141,4.0742552393956,4.32302335512458,4.1565704663783,4.21666299981105,4.54453771884896,2.04444374923542,"male"
"PBANKA_0413500.1","conserved Plasmodium protein, unknown function",-0.0465123851004371,-0.0375130816462559,-0.069904080229782,7.9262468024077e-05,0.652515864351971,1.43250489245062,1.22022383268275,2.39195046488386,3.65822581928845,5.00616327216936,4.10095905296196,-3.99379372072519,"female"
"PBANKA_0413600.1","zinc finger protein, putative",0.0234100491694454,0.0529381263165032,0.010531368166221,0.128034467051868,-0.209369329311781,-0.172453885386876,-0.256415740094572,-0.663353826950762,-2.35792685408219,-2.21467263843694,-1.9919938654709,0.93945661200507,"asexual"
"PBANKA_0413700.1","conserved Plasmodium protein, unknown function",0.290078572884733,0.00690520758753619,-0.144068445830912,-0.0496976620805948,-0.242935064297367,0.156570971908236,-0.437488423290509,-0.0745881676839713,-0.682971211620283,-0.279763384506443,-0.323191825459069,-0.235531239006236,"ambigious"
"PBANKA_0413800.1","microneme associated antigen, putative",0.217535125402841,-0.0419939172483747,-0.014486501108034,0.0136469820926509,0.403179626885447,-0.107739352863013,0.268897189538339,0.0680185701032214,0.591817222315008,0.452787692867332,0.889622602076501,-3.71954232111565,"ambigious"
"PBANKA_0413900.1","mitochondrial ribosomal protein L27 precursor, putative",0.126684670672332,-0.037844063922756,-0.000998448816379307,0.0567575876156005,0.395371756425375,-0.00673729692447195,0.333551263676271,-0.215543703915833,-0.104902603350978,-0.0771394506659809,-0.339674311109468,-0.896866159478788,"ambigious"
"PBANKA_0414000.1","conserved Plasmodium protein, unknown function",0.0341919996629101,-0.0129874927284308,0.0803048756918766,-0.187617236788996,0.317108789540534,0.255083961704132,0.411658687643078,-0.263202393599642,-0.20996642399403,-0.51426034827746,-0.652858193013026,2.36420690495953,"male"
"PBANKA_0414100.1","inorganic pyrophosphatase, putative",0.059618548404072,-0.0462952354486346,0.0606887589240555,0.0985935401044439,0.237127607104707,0.0328410537048061,-0.0433220445960707,0.2184350886168,1.23892380874983,1.93941168149476,0.988425066720006,0.576392689084636,"gametocyte"
"PBANKA_0414200.1","conserved Plasmodium protein, unknown function",0.0875829471966963,-0.0572134216254857,-0.038580208377904,-0.117112122502956,0.634538173887278,-0.199359193430648,0.243622597183242,-0.268997520178234,-1.33864297157324,-1.41866605811089,-1.82558729891206,2.09561552992989,"ambigious"
"PBANKA_0414300.1","kinetochore protein NUF2, putative",-0.229002913971942,-0.00822222456573069,-0.00335239993595493,-0.111890863392637,-0.0291140944398822,-0.218918566684153,0.701551700296286,0.77016014633264,1.52246828149123,2.96102461027297,2.10634494319323,1.33093418747001,"ambigious"
"PBANKA_0414400.1","formate-nitrite transporter, putative",-0.0823204387549736,0.000439517135037213,0.0934418798161846,0.106397198569631,-0.292282832763508,-0.387771901123257,-0.891920798402506,-1.16806086224206,-2.56618905719035,-2.25468203481579,-1.87608138471555,0.837358407251782,"ambigious"
"PBANKA_0414500.1","protein YOP1, putative",0.0899377350019886,-0.0348491307382626,0.194605829726171,0.117417622919543,0.0304419591553357,-0.0919651164660906,-0.271956199994067,0.150546417229866,0.552781833719969,1.08723182381658,0.1446680318114,1.51967838717596,"asexual"
"PBANKA_0414600.1","40S ribosomal protein S15A, putative",0.182075338504128,0.0947543357482663,-0.096147665358523,0.0479132274131261,-0.410075303063452,-0.234269623588202,-0.959785410559473,-0.396554770783804,-0.795664130712144,-1.08176668747928,-0.97667046942941,0.535001303014154,"asexual"
"PBANKA_0414700.1","zinc finger protein, putative",0.139444167134324,0.0140452921393079,0.0655495218278266,-0.0618372045925088,-0.309952634961667,0.0877468255849831,0.158863019486549,-0.493320617547343,-1.38755225937034,-2.5308934918868,-1.59711950444291,-1.42959252088275,"asexual"
"PBANKA_0414800.1","arginase",0.0399245972082637,0.0251672952818824,-0.0961123610205148,0.0927257542751021,-0.282947154354385,-0.123520788659108,-0.645368095442005,-0.328025043058126,-1.06270409728575,-0.779041206814358,-0.658437186134967,-2.62509415116119,"ambigious"
"PBANKA_0414900.1","dynein light intermediate chain 2, putative",-0.0254733882569079,-0.0251266247958177,-0.00777632761947645,-0.0672081431309843,0.223829526219309,0.801089890519587,0.892239262320395,2.76371810297621,4.06605230628811,3.47715034048634,3.59286008329932,-1.92224375029258,"ambigious"
"PBANKA_0415000.1","Maf-like protein, putative",-0.117984963682298,-0.0508924911523654,0.129174414628801,-0.0630048106633432,0.169235483912713,-0.136588055177955,0.122952554454006,1.70363369115306,2.36692122412044,3.563590129924,1.77168865744936,3.72710640803795,"male"
"PBANKA_0415100.1","conserved Plasmodium protein, unknown function",-0.145768530529009,0.0183352401770333,0.126930870767888,0.0227982347252837,0.205357213825307,-0.0239772423043577,-0.0353649929778674,0.176340579581917,0.910443709822873,2.58101830912143,1.07785732331022,0.672566735823882,"asexual"
"PBANKA_0415200.1","vacuolar protein sorting-associated protein 46, putative",-0.0110303666521232,-0.030050183522789,0.12425278660385,0.112205735539128,0.0648859483078117,-0.0809255080432858,-0.495423203317881,0.077822699166411,1.07919195920367,2.67956570450752,1.29981529207177,-1.15722004062296,"ambigious"
"PBANKA_0415300.1","exoribonuclease II, putative",0.0140762243210331,0.0288695459598644,0.0161880344691488,-0.0967605554257959,0.158775906577373,0.199224537216673,0.313302849531126,-0.0525593479813196,-0.0424665319047065,-1.38428361625152,-0.319997432001912,-2.16007191945908,"asexual"
"PBANKA_0415400.1","conserved Plasmodium protein, unknown function, pseudogene",-0.0965093112774094,0.0206220958788898,0.159482728714311,-0.0779258490769872,-0.0718871248206945,0.14063449446014,0.640628166918464,-0.176320325778259,0.235754431128764,-0.501065155200914,-0.0668809747255477,0.750112888920512,"ambigious"
"PBANKA_0415500.1","coatomer subunit beta, putative",0.0498932419868715,-0.0407075074722145,-0.0683228252405408,-0.153312435108029,0.310582127570616,-0.226125291652336,-0.150482386438208,-0.658860685134692,-1.23837878625667,-0.724982785495233,-1.20748121589986,-0.158881070192927,"ambigious"
"PBANKA_0415600.1","conserved Plasmodium protein, unknown function",0.125098033916804,0.0176844186660581,0.0549022289755832,-0.0927204095731017,-0.2586459015034,0.0973263244026037,0.402005201864378,-0.277789048171154,-0.185381280153697,-1.40955366815921,-0.635750835508779,1.59079834013073,"asexual"
"PBANKA_0415700.1","autophagy-related protein 3, putative",0.0498462636935634,-0.0272918551016208,0.0863528376064505,0.116278285863266,-0.1622395962983,-0.488679710602496,-0.949818645970927,0.413549429732225,1.44896393109659,2.82176423544287,2.25319269735646,-1.23015184570563,"ambigious"
"PBANKA_0415800.1","WD repeat-containing protein 66, putative",-0.0349900609093109,0.0101798873435613,-0.0729173725602052,0.0604688745285434,0.857067276232371,1.19780263502691,1.54204767287714,5.43549357762151,7.35977707758582,8.50718862973547,7.19852508312417,5.12310376531591,"male"
"PBANKA_0415900.1","conserved Plasmodium protein, unknown function",-0.199042597436677,-0.0219843501212692,-0.0510512870887304,-0.0319651796716764,-0.0618782387982808,-0.488687832126002,-1.11518304594686,-0.548290212954058,-2.43242626207793,-1.19077954373641,-1.06963653380997,-0.145606639366842,"asexual"
"PBANKA_0416000.1","high molecular weight rhoptry protein 3, putative",-0.190777543658255,-0.0521964179510857,0.0401064326184411,-0.174044237498527,-0.243489774589205,-1.16363801943531,-1.10076323561475,-2.3225830635521,-4.25519044303813,-2.02584997147326,-2.89509490177833,1.86388099725534,"ambigious"
"PBANKA_0416100.1","dynein heavy chain, putative",-0.0846326925602126,-0.0393107428346277,0.19237506243692,0.0169501045296056,0.251024046942461,0.710862092052791,2.00382206441868,6.09541663736387,7.11005415328497,6.00446482080485,5.55643319520869,7.88837246194225,"male"
"PBANKA_0416200.1","mitochondrial carrier protein, putative",0.12753679486967,0.0218707109998567,0.136719844303531,-0.0343736397904167,-0.0152216307098711,0.16444828287198,0.418710091847362,0.0584223208605958,-0.657322431838148,-1.25192920937745,-1.19544010768074,0.416412755757295,"asexual"
"PBANKA_0416300.1","nucleoporin NUP100/NSP100, putative",-0.0710149348912606,0.0178067864402925,-0.00744135320412395,-0.0588555045964943,-0.0829394661647643,0.0541037754653705,-0.121583979419399,-0.472887069821079,-0.701336755851591,-0.513012846326544,-0.68351328201037,-0.437019372131627,"asexual"
"PBANKA_0416400.1","conserved Plasmodium protein, unknown function",0.0589325994574421,-0.108366760132163,0.136780009939267,0.0110679504336581,0.00377259678492278,-0.326759592474475,-0.581800358250249,-0.311763233637655,0.579682891133393,1.7851722932428,0.746310667236493,-0.857707653081451,"ambigious"
"PBANKA_0416500.1","copper-transporting ATPase",0.0348878432026229,-0.03581122589584,0.0345652482137019,-0.274966714541576,0.246588043933532,0.0101430600950011,0.240378049537812,-0.76569021366448,-1.60452690376614,-1.85070958043816,-1.81129529284416,0.177522651629798,"ambigious"
"PBANKA_0416600.1","replication protein A1, small fragment",-0.164322528761474,-0.0321780711334571,0.0299369933766591,-0.0591331497045831,0.0479974426671639,-0.413279322605651,-0.0769637947860177,1.46554747135251,2.50052031051751,4.16747304755845,2.14839397156533,4.46839271789632,"male"
"PBANKA_0416700.1","bacterial histone-like protein, putative",-0.0197312129799877,-0.00466312073833289,0.0541440176511996,-0.0752226353075699,-0.230283676970513,-0.688952886493095,-0.911414600684432,-1.70776842233324,-3.04100828410101,-1.03227764495805,-1.56399185111233,2.43852875047669,"asexual"
"PBANKA_0416800.1","ubiquitin specific protease, putative",-0.0585300076483822,0.0165556161976443,0.121522232214939,-0.18078084065884,-0.00842066377739756,0.0915719460721387,0.143667175176989,-0.772947699973714,-1.76501014602755,-2.01350883613473,-1.83599187022408,0.388296791387208,"ambigious"
"PBANKA_0416900.1","prefoldin subunit 4, putative",0.228296961588845,-0.0204406336608717,0.120742779426483,0.213130505408977,0.0659196084029483,-0.167521149290749,-0.950434277341101,0.268544658541745,0.497389025825584,0.360696109229377,-0.622789568361076,0.608757885522298,"asexual"
"PBANKA_0417000.1","signal peptidase complex subunit 3, putative",0.177463482108874,-0.00684613616823319,0.0982003921499615,0.212957703206493,-0.052452213408554,-0.173449558901091,-0.676438834013585,-0.197466809432013,0.202080548517068,0.614871067927979,0.370225339466873,-2.13715210804149,"female"
"PBANKA_0417100.1","conserved protein, unknown function",0.198335864577991,-0.073039336200979,0.149064561000576,-0.040428141772572,0.164854249275796,0.628445783369894,0.625314363101374,2.31285182506016,3.70976912287662,3.41178184151945,3.98230603926285,-0.559047710709285,"ambigious"
"PBANKA_0417200.1","PH domain-containing protein",-0.176911632803067,0.0829226584127784,0.193342544363946,0.0316000662158978,0.271446851139468,1.26740628237904,2.41395634244503,6.05783456469012,9.67068683297519,10.2709441018054,9.60116638795442,-5.68992327494024,"female"
"PBANKA_0417300.1","AP-4 complex subunit epsilon, putative",0.147876919734828,-0.0115809757883733,-0.0106461688451852,-0.0717063734114631,0.0231787716823026,-0.0227791039302946,0.0380623111136721,-0.57509698452924,-0.811522880054528,-1.14559636178167,-1.34767185883506,-0.491647875372402,"asexual"
"PBANKA_0417400.1","GTPase-activating protein, putative",-0.102759601762009,-0.032603394105927,-0.0753822580234925,-0.0722928248964677,0.108264178868031,0.127575119699216,-0.434136283176898,0.227858957285536,1.22796228346359,2.65598597064536,1.36368762794731,-1.87248537034865,"female"
"PBANKA_0417500.1","60S ribosomal protein L32, putative",0.203839727035361,0.106561707497968,-0.151433857348833,0.00639453616220452,-0.53216483295216,-0.286938171186772,-0.717101643537471,-0.238220042786049,-0.787296829222701,-1.40858023180732,-1.11018659530888,1.06903627148087,"asexual"
"PBANKA_0417600.1","LCCL domain-containing protein",-0.576224973943246,0.0419417714868624,0.0347732773429686,-0.225171339644515,0.150563221977695,1.48752073104814,2.84278872556535,6.20125090055195,8.51444101998643,8.57226051871038,9.54946068177304,-4.16021539065125,"female"
"PBANKA_0417700.1","alpha tubulin 1",-0.113230636175798,-0.0270095261445923,0.156985144109237,0.149103861671406,0.313858817428523,0.634123888285093,0.189842766935299,1.6147439654083,1.58396113362842,3.61151743494755,1.95629383357309,-0.2701707385871,"ambigious"
"PBANKA_0417800.1","conserved Plasmodium protein, unknown function",-0.465394704864043,-0.00940532626275677,-0.0233678500954274,-0.131143778862654,-0.266917245839988,-0.294401474154282,1.29079281063028,0.619391024287193,-0.000214148140377716,2.13828404961998,2.36340538441885,-0.980992905029099,"asexual"
"PBANKA_0417900.1","conserved Plasmodium protein, unknown function",-0.0546550613275273,-0.025736886943137,0.190804508618765,-0.159460684678784,-0.121094661527349,0.0729161700943704,0.285547627595671,-0.3300812090965,-0.765915465638168,-0.95796432072051,-1.11081319944944,0.397681856911811,"ambigious"
"PBANKA_0418000.1","ATP-dependent RNA helicase DDX60, putative",0.0875290728512063,0.0315315398572829,0.122602157701813,-0.0672351854782755,-0.0298299574642572,0.271057665700446,0.345901641226191,-0.545324534225669,-2.16449797268771,-3.64024881941128,-2.98567749280632,0.70208365551834,"asexual"
"PBANKA_0418100.1","conserved Plasmodium protein, unknown function",-0.0420840457681831,-0.00544813247673107,0.199225979840249,-0.271018745028653,-0.0260075399800354,0.128767142781376,0.574977892030604,-0.671841401178983,-0.203667684285407,0.384700659679132,-0.242839485014664,0.226618608873387,"asexual"
"PBANKA_0418200.1","ras-related protein RAB7, putative",0.105419344523875,-0.0314416832284703,0.107990260435681,0.119516670975579,0.171714202922848,-0.297730580744779,-0.925980807921537,-0.698823887434522,-0.567388899475293,0.504304623115493,-0.143430934374465,-0.339787491274457,"asexual"
"PBANKA_0418300.1","protein RER1, putative",0.113074926275028,0.0537981269003003,0.010121098791083,0.108951851384452,-0.232016747377075,0.0329075790169713,-0.940352706779715,0.328697869117613,1.21412332178315,1.54326150586233,0.809204318124478,0.0874307627948203,"asexual"
"PBANKA_0418400.1","conserved Plasmodium protein, unknown function",0.0680233511436922,-0.129021262954741,-0.0447257247325946,0.0281567812345717,0.153570555991942,-0.160521306364462,-0.463918449933512,-0.114510270609484,-0.202782348754869,0.414772080252697,0.0919246765343326,-1.39967044277918,"asexual"
"PBANKA_0418500.1","Plasmodium exported protein, unknown function",-0.381194401578807,0.0395061980907698,-0.014367495518245,-0.0708407696142875,-0.580966849060143,0.394359712084869,0.305182453997312,-1.71491804555222,-4.28524630808286,-2.83180004380746,-2.60749088855296,1.82226809305576,"asexual"
"PBANKA_0500200.1","PIR protein",0.0733295511000719,0.0216324908635729,0.126069067604837,0.0269350395456284,-0.133465791591474,0.0606891354779348,-0.150366471930544,0.05084760079633,0.963701140175372,-1.88697621741722,-0.1832454780591,0.322062115431674,"ambigious"
"PBANKA_0500600.1","fam-b protein",-0.168511196656238,0.0214990365550939,-0.01202846704731,0.0188012578479,-0.301450264651359,0.0419499259800658,-0.311355938117044,-1.27306104685432,-2.10567457476317,-3.06807813614628,-3.21881587647188,-0.597892664928045,"ambigious"
"PBANKA_0500700.1","fam-a protein",0.0473342979895136,0.0896814569861969,-0.0436916635703469,0.161132016723528,-0.423619697130378,-0.123531100319254,-0.854467759691416,-0.694551239187272,-3.8973639023846,-3.82936767137996,-2.63321239109307,1.49106451540339,"ambigious"
"PBANKA_0500721.1","PIR protein, pseudogene",0.0887805207292554,-0.00992896301933177,0.0861162983909427,-0.0450204239709626,-0.392014703999046,0.362902998302301,-0.22113101355374,-1.47459669971014,-2.09436480189561,-3.3353635471768,-2.32440806808171,0.322062115431674,"ambigious"
"PBANKA_0500741.1","fam-b protein",-0.108711377034412,0.035864192227189,-0.198346178940262,0.11056691314924,-0.412663479439432,0.114934946109474,-0.604791781464356,-0.121046180173603,-0.251887233487943,-0.715278727448859,-1.24875269032889,-0.251548499673553,"asexual"
"PBANKA_0500781.1","PIR protein",-0.0715107321752007,-0.0328283967207002,0.0204875605977207,-0.167317501101209,-0.331811223588117,-0.249445754810167,-0.515916382085581,-3.50142944624241,-3.38049034942748,-3.40030510325656,-3.27901795867099,1.09585307847223,"asexual"
"PBANKA_0500950.1","PIR protein, pseudogene",0.057975542699867,0.0484957278418412,-0.113862012039276,0.0355699804239347,-0.474733616549698,-0.259202268549654,-1.38161238903114,-1.28221719983312,-1.50751865374548,-1.63565802409868,-1.24592518480611,3.02036241314907,"asexual"
"PBANKA_0500971.1","PIR protein",-0.0710237552147012,0.00225763660687111,-0.0309209825075992,0.146443315475184,-0.473014061406309,-0.274897524415306,-1.10412526470985,-0.679231935603036,-2.60181084169024,-4.34018669932614,-1.95033956678566,1.0327424383521,"ambigious"
"PBANKA_0501000.1","reticulocyte binding protein, putative",-0.0592175807124917,0.010624151654017,0.129437759834796,-0.392368327458017,-0.0536635236383251,0.108377185783203,0.215854810703313,-2.61076558987759,-2.60718875176606,-2.59622139547382,-3.68994204316273,1.63214623028373,"asexual"
"PBANKA_0501051.1","fam-a protein",0.04603870918695,-0.00328364813687872,-0.0452440318030596,0.0178822867134842,-0.114105655842275,0.0836087453834331,0.0204322131782378,-0.0682989451103389,-2.41429828025887,-0.738642909723632,-0.920854215611363,NA,"ambigious"
"PBANKA_0501100.1","early transcribed membrane protein",0.13631813250531,-0.0145176271865399,0.010553340221048,0.172566805607873,0.000149540448770493,-0.363988091360118,-0.645869090586711,0.0671905449745299,0.463119768949882,0.747733711491863,-0.277225171163782,1.46021646273095,"ambigious"
"PBANKA_0501200.1","early transcribed membrane protein",-0.119306814453697,-0.00600462145633469,0.229808643152401,0.130311146007074,0.0860579535799657,0.398427414205642,0.678330347422717,-0.00380027579731145,-0.11666404665208,2.01988139487767,1.67538976834479,0.544436955438519,"ambigious"
"PBANKA_0501300.1","DNA polymerase delta catalytic subunit, putative",-0.0683514021140901,-0.0385975800455409,0.0941845669350951,0.011768748910548,0.0490952895634224,-0.490286607044962,-0.309168235403791,0.54241290245034,1.19624232211922,2.72592196388097,0.850917614588532,4.28375280834222,"male"
"PBANKA_0501400.1","rhoptry neck protein 12, putative",-0.24709518020184,-0.00416024498900937,-0.0701482482919231,0.00739309346714607,-0.0578851755415225,-0.513126036399444,0.104469494393585,-2.42293215029661,-3.94079755842883,-2.7725112745029,-1.51709836438813,2.15402333282675,"asexual"
"PBANKA_0501500.1","enoyl-CoA hydratase-related protein, putative",0.0178571417826102,-0.0548007622315703,0.0946787746204712,0.0179319980766977,0.170801512991185,-0.328057621504528,0.352515799471882,-0.901829208924713,-2.38052602737811,-1.48327462477383,-1.97557756255811,0.063527564233138,"asexual"
"PBANKA_0501600.1","golgi re-assembly stacking protein, putative",-0.290596680067548,-0.00499389231238953,0.002753336679481,0.00427324573296148,-0.0247288454792935,-0.29072450213225,1.12715564112997,-0.936817432432968,-0.958859153058771,0.701672648384409,0.781842359755642,-1.8748657978398,"asexual"
"PBANKA_0501700.1","phosphomannomutase, putative",-0.00288130907153554,-0.0594993990794765,0.0954798900787033,0.0873543957686965,0.498947222123198,0.791532305596313,0.422575079274129,1.98898266349369,2.75622155240228,5.14651823483232,3.84273936810646,-2.64710579080611,"ambigious"
"PBANKA_0501800.1","conserved Plasmodium protein, unknown function",-0.140630878093434,0.0191886459502937,-0.0747057332682276,0.0372881217752436,0.0237923358007019,0.124832937597651,0.117616939813053,-1.90210722762877,-1.64042325999581,1.1398812593499,0.350187475368509,-0.449631082704052,"asexual"
"PBANKA_0501900.1","conserved Plasmodium protein, unknown function",-0.0257238838506617,-0.0197827842228321,0.132431575232574,-0.110486168463369,0.0507225276752151,0.166332520285099,0.242311239327785,-0.821473413718221,-2.83805428651945,-3.2664720145849,-3.06224140391476,0.260412875680755,"ambigious"
"PBANKA_0502000.1","conserved Plasmodium protein, unknown function",0.0518250282425545,-0.0923260847439529,0.000230649938795938,-0.180941028199061,0.0344339306288576,1.13726789400763,1.40911981717959,5.25263485900483,8.27958325512672,8.08716973464844,8.96022193178555,-4.19199847993066,"female"
"PBANKA_0502100.1","conserved Plasmodium protein, unknown function",0.155656276340355,0.0106094511053653,-0.0739615875871852,0.015971483567729,0.136955475310519,0.180267429693312,0.29174470565953,-0.337382411497845,-0.619882810591344,-1.34903556788819,-0.980765812926891,-1.86315003142006,"ambigious"
"PBANKA_0502200.1","26S proteasome regulatory subunit p55, putative",0.0150535889788393,-0.101888965666677,0.0578859543518784,0.0470340776261315,0.0831158791212209,-0.280091318755565,-0.151842204311804,-0.523542665222107,-0.899611815985556,-0.698660968424429,-1.24934695496222,0.194057640893782,"asexual"
"PBANKA_0502300.1","tRNA pseudouridine synthase, putative",-0.00653313283928767,0.00930007034525869,0.0790997588826065,-0.107499852392255,0.0580490225377854,-0.104518710293447,0.354213751988954,-0.713154827729758,-2.14832919511704,-2.89589710372658,-2.24077919699803,0.763539560061097,"asexual"
"PBANKA_0502400.1","conserved Plasmodium protein, unknown function",0.104310618756512,0.0575877788884628,-0.162761260820026,-0.0507748504587296,0.222073622623709,-0.0167927382833623,0.285968959925701,0.592478230270478,2.05474031971965,1.45652454388208,0.805550466002484,4.02734179757592,"male"
"PBANKA_0502500.1","serine/threonine protein phosphatase 8",-0.214633292810922,-0.00464635052600249,0.188986790330287,-0.0170870870138453,0.0507942242023792,-0.0339107288397456,1.0214235644381,1.48146209527654,2.66535710929239,2.3098210218103,4.01199376817706,-3.64353012838267,"asexual"
"PBANKA_0502600.1","conserved Plasmodium protein, unknown function",-0.16883055819826,0.0590325572782497,0.277535535147924,0.0706471587860421,0.0673620968824408,-0.259320536018925,-0.0945304701135033,-0.66888712290902,-1.40398658777223,-0.884664070296245,-0.893983301642974,-0.263268631919582,"ambigious"
"PBANKA_0502650.1","conserved Plasmodium protein, unknown function",-0.125451124092224,0.0219026739352279,0.125447965204605,0.00766833367524187,0.426075003197732,0.725161989774242,0.962543360682984,3.87213732105111,8.9764923632331,9.48119637148657,8.91233984018937,-5.42694407465236,"female"
"PBANKA_0502700.1","PHF5-like protein, putative",0.273151981680292,0.118992852884545,-0.0806330716085553,0.00647154211477291,-0.431094405642858,-0.180164320951183,-1.12617216890821,0.124728318881419,-1.96169761070398,-2.17129619907405,-1.67187030078486,-1.02634475100477,"asexual"
"PBANKA_0502800.1","conserved Plasmodium protein, unknown function",0.0357298514885002,0.0645835513420138,0.0486419602879736,-0.0861613589148154,-0.150291758667345,0.15190912657352,0.358331997960748,0.399259216279093,0.33456815876457,-0.632140253773983,0.356929111395469,-1.13961753730181,"asexual"
"PBANKA_0502900.1","conserved Plasmodium protein, unknown function",0.0449635099408633,0.0772086974382834,0.0544200459950556,-0.0180807942334595,-0.240288554226397,0.0836051941175235,-0.0731733867271153,-0.493173167979358,-0.776178731335323,-2.02033872598667,-0.855344129667223,2.69884743764585,"asexual"
"PBANKA_0503000.1","conserved protein, unknown function",0.253324067754295,-0.071429837768359,-0.0174108353988437,-0.253881814015073,0.327678507153213,0.905127655511602,1.11267310189377,1.42544793393472,2.21931539738421,1.99282228872663,1.61767355155843,0.0135060692181209,"asexual"
"PBANKA_0503100.1","conserved Plasmodium protein, unknown function",0.301826796921298,0.0274491210556467,0.0475967082531597,0.190001606855923,0.0695617894404232,0.177561923587655,0.147711357515614,0.535854914037383,1.19155346715025,0.665037444396844,0.971329284286593,-1.78681352433796,"ambigious"
"PBANKA_0503200.1","eukaryotic translation initiation factor subunit eIF2A, putative",-0.0150486961760141,0.0154157327651051,0.152367211445175,-0.17025382675273,-0.00645458651187235,0.176152008837711,0.601277153223597,-0.312689630938801,-0.784640765001858,-1.70565693624457,-1.21906765350751,0.112560661449217,"asexual"
"PBANKA_0503300.1","conserved Plasmodium protein, unknown function",-0.249014054632177,-0.0143499054752069,0.119538015121428,-0.0510420251209794,-0.0873915134678978,0.395179270392062,1.26121517142323,3.49106767411716,3.91713034168789,4.07471802682948,5.62048598728445,-3.16033487790832,"asexual"
"PBANKA_0503400.1","conserved Plasmodium protein, unknown function",-0.0724098018657095,-0.0319073746630778,-0.0140189186697967,-0.0282758267354489,0.15776455008473,0.379967637445406,0.58544835848657,2.52792031802143,2.93293626546345,4.82780783305309,3.91426966446221,0.21352223106196,"asexual"
"PBANKA_0503500.1","zinc finger protein, putative",-0.202248401537963,0.0128520262697009,0.231201903974762,-0.0735966937046721,0.495658921537227,1.63091085941543,2.11334505961765,4.19714003949068,5.8431775584541,5.63322458960229,5.86326651978116,-2.67842831513504,"female"
"PBANKA_0503600.1","60S ribosomal protein L30e, putative",0.160546272785988,0.100861287105038,-0.126534756884374,0.0648807871194847,-0.279543790298728,-0.0653254168714299,-1.07574218654663,-0.142015099130111,-0.287305597870843,-0.874086226489694,-0.762291890463283,0.180317488441694,"asexual"
"PBANKA_0503700.1","conserved Plasmodium protein, unknown function",0.0269371038463467,-0.0902858911864385,-0.111512366535561,-0.0694122078067859,0.0568292507836118,-0.670108795938587,-0.491687807969804,-0.671897442637319,-0.623638821260614,0.569568659347993,-0.212663945272258,0.463837561247533,"ambigious"
"PBANKA_0503800.1","conserved Plasmodium protein, unknown function",-0.115636924337031,-0.0548026491113781,-0.102603899262141,-0.119000464921127,0.357313567163954,0.192864939247368,0.542374662931842,2.18218654269081,3.63100503255138,4.90678848575939,4.59391781953747,-2.26218818198423,"female"
"PBANKA_0503900.1","conserved Plasmodium protein, unknown function",-0.23420688454778,-0.00387382850745987,0.145834510321519,-0.0528046757021299,0.418499207283321,0.882526796718027,1.65843559347809,0.44279636100352,0.807766702129936,2.19009767098404,1.80010007606679,-0.880120586088746,"asexual"
