"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ProductDescription"
"PBANKA_0308600.1",9235.73773917955,-0.257623801605689,0.380702006879615,-0.676707232823059,0.498591726514431,0.776738770967719,"asparagine--tRNA ligase, putative"
"PBANKA_0308700.1",289.940062748547,-0.256463289158992,0.428120436130277,-0.599044725538283,0.549143059794784,0.808958921872379,"conserved Plasmodium protein, unknown function"
"PBANKA_0308800.1",544.011108973578,-1.04484914755514,0.453479423118748,-2.30407179309112,0.0212186138296446,0.165741345664257,"GDP-fructose:GMP antiporter, putative"
"PBANKA_0308900.1",1073.05867004203,0.00318185188420463,0.442362431518538,0.00719286191027117,0.994260976020749,0.997083422171898,"conserved Plasmodium protein, unknown function"
"PBANKA_0309000.1",809.343828879454,-0.245809084729361,0.396097429333433,-0.620577329024876,0.534877760067152,0.799526664496345,"mitochondrial ribosomal protein L12 precursor, putative"
"PBANKA_0309100.1",1999.4077087669,-0.541660499796421,0.400618634922852,-1.35206017039305,0.176356067490512,0.480457848545773,"peptide chain release factor subunit 1, putative"
"PBANKA_0309200.1",7388.44253055774,0.350454726229495,0.388983037885185,0.900951178063806,0.367614278466476,0.684585553582246,"conserved Plasmodium protein, unknown function"
"PBANKA_0309400.1",13147.3888787977,0.581129130661183,0.380159471829841,1.52864567036566,0.126352307612686,0.400261789604602,"conserved Plasmodium protein, unknown function"
"PBANKA_0309500.1",52.2226421545687,-0.424811806514038,0.611536779447475,-0.69466272641501,0.48726669219185,0.768897403112651,"secreted protein with altered thrombospondin repeat domain, putative"
"PBANKA_0309600.1",638.808561340166,-0.641620498534741,0.433520553446234,-1.48002325018787,0.138867041981646,0.423861044249145,"SRR1-like protein"
"PBANKA_0309700.1",507.535102807541,-0.527677316307229,0.427765633328015,-1.23356640925523,0.217364516381629,0.528772886023333,"multidrug efflux pump, putative"
"PBANKA_0309800.1",662.932879904179,-0.347109202893869,0.422206174753425,-0.822131990600531,0.411001780189844,0.716790530855578,"leucyl/phenylalanyl-tRNA--protein transferase, putative"
"PBANKA_0309900.1",310.678053159118,-0.822078194811939,0.472785686684542,-1.73879670634034,0.0820705281622836,0.3195541011783,"conserved Plasmodium protein, unknown function"
"PBANKA_0310000.1",2485.27090532371,-0.501327695051214,0.400864808138159,-1.25061538172847,0.21107483596628,0.523103036222455,"protein SIS1, putative"
"PBANKA_0310100.1",595.930069968654,-0.308082696263604,0.441924318478719,-0.697139042549521,0.485715782710099,0.767635802640039,"conserved Plasmodium protein, unknown function"
"PBANKA_0310200.1",382.477561495516,-0.634806923236499,0.46695760147577,-1.35945302363696,0.174003078722198,0.476849512069148,"conserved Plasmodium protein, unknown function"
"PBANKA_0310300.1",571.6502001035,0.0679138135057226,0.44345286826339,0.153147760147951,0.87828175293141,0.967709607519994,"protein kinase 7"
"PBANKA_0310400.1",1089.40893964013,0.13838590744558,0.404511117193843,0.342106561633175,0.732270699601329,0.904930145877005,"tetratricopeptide repeat protein, putative"
"PBANKA_0310500.1",353.842758129873,1.07086717597425,0.445630299895083,2.40303941681338,0.0162594347452816,0.14720491818019,"conserved Plasmodium protein, unknown function"
"PBANKA_0310600.1",673.727601466508,-0.60755033556878,0.446655239009223,-1.36022211877881,0.173759645115815,0.476849512069148,"conserved protein, unknown function"
"PBANKA_0310700.1",51.9227251119563,0.814459748000502,0.569339613403639,1.43053412906135,0.152563777709682,0.44386076439021,"conserved Plasmodium protein, unknown function"
"PBANKA_0310800.1",2655.51750031011,0.220071455973544,0.397654966753696,0.553423129025959,0.579973704843813,0.822411317280476,"conserved Plasmodium protein, unknown function"
"PBANKA_0310900.1",5044.1687212244,0.193936062849218,0.380544609823963,0.509627670035665,0.610312334881923,0.840393957088339,"T-complex protein 1 subunit theta, putative"
"PBANKA_0311000.1",4187.29120284628,-0.0205150222444633,0.425669790954714,-0.0481946867745799,0.961561084608649,0.985770898333276,"protein transport protein SEC31, putative"
"PBANKA_0311100.1",700.20888256813,-0.854122806250762,0.479265654207788,-1.78214899972876,0.0747249370299645,0.302644723663699,"mitochondrial large ribosomal subunit, putative"
"PBANKA_0311200.1",1407.57520269964,0.18933058040946,0.404443070182344,0.468126652099886,0.63969402079979,0.854021918780497,"conserved Plasmodium protein, unknown function"
"PBANKA_0311300.1",131.072503174511,-0.759596225042923,0.475427214867222,-1.5977129648648,0.110106872060744,0.373088577338955,"conserved Plasmodium protein, unknown function"
"PBANKA_0311400.1",107.048926822851,2.26067010890796,0.551579441326578,4.09853946599411,4.15765353424276e-05,0.00187893118670524,"serine/threonine protein kinase, putative"
"PBANKA_0311500.1",19.8977631625122,0.57049583337676,0.633460929288631,0.900601453064233,0.367800261749079,0.684585553582246,"conserved Plasmodium protein, unknown function"
"PBANKA_0311600.1",8204.12536073853,0.139352102093021,0.383925157853561,0.362966841954581,0.71662965389033,0.894845692583221,"conserved Plasmodium protein, unknown function"
"PBANKA_0311700.1",328.79346358372,0.21369859972126,0.431660584980585,0.495061646017256,0.620556606213558,0.84781274984224,"rhoptry neck protein 6, putative"
"PBANKA_0311800.1",3126.2524995388,-0.264047118245649,0.394085010448152,-0.670025784399604,0.502841353441106,0.780074640466987,"acyl-CoA synthetase, putative"
"PBANKA_0311900.1",504.194581468691,-0.483992887239032,0.448649664682038,-1.07877688392354,0.280687202087574,0.599715081566685,"RING zinc finger protein, putative"
"PBANKA_0312000.1",14.8778554958497,0.713421464779397,0.634247759539001,1.1248308788634,0.260660706729612,0.57693242444464,"conserved Plasmodium protein, unknown function"
"PBANKA_0312100.1",1173.4972671807,0.133825695030242,0.401709267595045,0.33314067119096,0.739028099954339,0.909921552199788,"conserved Plasmodium protein, unknown function"
"PBANKA_0312200.1",1268.73066632262,0.333199817408176,0.403767935679261,0.825226046856921,0.40924326837688,0.715369118215744,"conserved Plasmodium protein, unknown function"
"PBANKA_0312300.1",1323.57077878454,-0.187764647786834,0.389879202927671,-0.481596982801023,0.63009226996944,0.851084227903663,"conserved Plasmodium protein, unknown function"
"PBANKA_0312400.1",2248.11627126121,-0.087275056568822,0.43565493451365,-0.200330696738814,0.841221956591962,0.951723208340617,"DNA-directed RNA polymerase II subunit RPB2, putative"
"PBANKA_0312500.1",240.033028753041,1.56256808018854,0.460185428185176,3.39551838125516,0.000684987742654556,0.018197478602479,"origin recognition complex subunit 5, putative"
"PBANKA_0312600.1",23.7622647274913,-0.374638072367618,0.631215684066193,-0.593518320004754,0.552834326243946,0.811428914747286,"palmitoyltransferase DHHC11, putative"
"PBANKA_0312700.1",1105.37644212678,2.83108991305872,0.416167900684909,6.80275895473784,1.02634298740832e-11,2.57663406988859e-09,"DEAD/DEAH helicase, putative"
"PBANKA_0312800.1",1657.24476533058,0.488286258933297,0.404039683491376,1.20851064606806,0.226850903288578,0.541615970238682,"conserved Plasmodium protein, unknown function"
"PBANKA_0312900.1",410.820445264044,0.355192025368747,0.414262449648106,0.857408209869043,0.39121932362188,0.701540079966236,"conserved Plasmodium protein, unknown function"
"PBANKA_0313000.1",1054.664049649,0.481505928115924,0.391969459333459,1.2284271558675,0.219286658957461,0.529959386764761,"conserved Plasmodium protein, unknown function"
"PBANKA_0313100.1",1475.78935269171,0.257601243910845,0.410312332528747,0.627817453897262,0.530123530883986,0.796485934215894,"vacuolar protein sorting-associated protein 45, putative"
"PBANKA_0313200.1",594.155925444225,0.639929509482952,0.407938528425378,1.56869102791797,0.116719950200984,0.3821861987549,"conserved Plasmodium protein, unknown function"
"PBANKA_0313300.1",1325.02724580712,-0.146260303154757,0.398555453925063,-0.366976042390971,0.713636888561737,0.892446031748065,"MtN3-like protein"
"PBANKA_0313400.1",153.879936380895,-0.265446744194967,0.534937049740585,-0.49622052599216,0.619738830720255,0.847415214881918,"autophagy-related protein 11, putative"
"PBANKA_0313500.1",5.72253054994544,0.146401715424312,0.590190160631382,0.248058549921761,0.804089105800934,0.936084256950265,"conserved Plasmodium protein, unknown function"
"PBANKA_0313600.1",17.075399517014,1.06980164009446,0.634335389721758,1.6864921261349,0.09170105040306,0.335885178615795,"conserved Plasmodium protein, unknown function"
"PBANKA_0313700.1",7.92335176739881,1.04838006974322,0.604414605831585,1.73453794734296,0.0828226787477015,0.321121752889737,"conserved Plasmodium membrane protein, unknown function"
"PBANKA_0313800.1",2717.37601600106,-0.150158665356966,0.382134864450768,-0.392946782212046,0.694358787784195,0.882683696454777,"ATP synthase F1, alpha subunit, putative"
"PBANKA_0313900.1",1722.78699280158,0.209318633387526,0.389786356673663,0.537008619731584,0.591261659979176,0.829716264604651,"conserved Plasmodium protein, unknown function"
"PBANKA_0314000.1",172.031302267186,-0.967279135820567,0.507121671523088,-1.90739065225795,0.0564700189618871,0.258753591824339,"AP-2 complex subunit sigma, putative"
"PBANKA_0314100.1",667.33432616442,-0.301304744914639,0.419219545667731,-0.718727807489801,0.472308646331695,0.761793033482634,"conserved Plasmodium protein, unknown function"
"PBANKA_0314200.1",583.638068441059,0.728188892393301,0.47664115612174,1.52775076814247,0.126574429940817,0.400475790062849,"calcium-dependent protein kinase 1"
"PBANKA_0314300.1",2027.82831671919,0.342889132451743,0.389101408996007,0.881233335382913,0.378191539924483,0.691011543653868,"conserved Plasmodium protein, unknown function"
"PBANKA_0314400.1",629.84483674126,-0.664081422937297,0.431769968470518,-1.53804449459445,0.12403773593733,0.396683740217411,"E2F-associated phosphoprotein, putative"
"PBANKA_0314500.1",4402.0649778087,-1.28882696730673,0.462386004765296,-2.78733991518825,0.0053142703662408,0.0834464503728538,"40S ribosomal protein S26, putative"
"PBANKA_0314600.1",1985.20036176166,-0.505627535013985,0.388488743349955,-1.30152428781832,0.193079056533904,0.502886568740271,"conserved Plasmodium protein, unknown function"
"PBANKA_0314700.1",643.156465750119,-0.727002442168329,0.445181359449415,-1.63304780565714,0.102458942683391,0.360965921480368,"replication factor C subunit 2, putative"
"PBANKA_0314800.1",9.69486829823173,0.0185970655784895,0.624685975491953,0.0297702626729277,0.976250275199684,0.991254323918628,"conserved Plasmodium membrane protein, unknown function"
"PBANKA_0314900.1",2485.54354803705,0.651138292529092,0.451980562572888,1.44063339543299,0.149688280587239,0.439009846278345,"conserved Plasmodium protein, unknown function"
"PBANKA_0315000.1",875.458337841398,-0.48096751368527,0.39494631142888,-1.21780479970853,0.223298159949416,0.5369636307979,"apicoplast RNA methyltransferase precursor, putative"
"PBANKA_0315100.1",966.466559171774,0.188751864358595,0.41402005161656,0.455900296668253,0.648461676188137,0.857273848378261,"ATP-dependent RNA helicase DDX47, putative"
"PBANKA_0315200.1",1138.46588953855,-1.06019661386794,0.447492566603032,-2.36919379894065,0.0178269095942479,0.152226042640678,"small nuclear ribonucleoprotein Sm D2, putative"
"PBANKA_0315300.1",2723.19112526782,0.382372871128541,0.400944826007782,0.953679524776107,0.340245887531596,0.660113833576562,"conserved Plasmodium protein, unknown function"
"PBANKA_0315400.1",1596.33843532719,-0.048197364744869,0.458303247305663,-0.105164789968691,0.916245049288671,0.97604690151885,"pre-mRNA-processing protein 45, putative"
"PBANKA_0315410.1",865.954130898739,-0.886103002891552,0.431705997831631,-2.05256125081019,0.0401151488981139,0.223501152711147,"ribonuclease P"
"PBANKA_0315420.1",70.5361588801748,-0.865122062222207,0.549915223449859,-1.57319169452142,0.1156744378786,0.381103249729954,"Plasmodium RNA of unknown function RUF2"
"PBANKA_0315430.1",73.5898453648274,-0.911026473609666,0.531091785445379,-1.71538423032785,0.0862748047082346,0.327674579757977,"small nucleolar RNA snoR01"
"PBANKA_0315500.1",401.587626306322,-0.419412455367389,0.450166916654699,-0.931682093575747,0.351500843149171,0.670040141781316,"conserved Plasmodium protein, unknown function, pseudogene"
"PBANKA_0315600.1",3074.55037029996,-1.11989668782893,0.452227528884203,-2.47640096256876,0.0132714439401956,0.133174733154691,"40S ribosomal protein S30, putative"
"PBANKA_0315700.1",240.080185542151,-0.827590350720674,0.482420385860107,-1.71549622482301,0.0862542869497041,0.327674579757977,"conserved Plasmodium protein, unknown function"
"PBANKA_0315800.1",568.409982022267,-1.39198354885679,0.49470515376507,-2.81376399308308,0.00489651625490858,0.0803444709669804,"ribosome associated membrane protein RAMP4, putative"
"PBANKA_0315900.1",1972.62405632476,-0.283199278444313,0.412323701138447,-0.686837253503461,0.492185291071997,0.771691833724892,"pseudouridine synthase, putative"
"PBANKA_0316000.1",923.652151720506,-0.00126159500213348,0.428809636297372,-0.0029420864069822,0.997652558065848,0.999159629603389,"replication factor C subunit 1, putative"
"PBANKA_0316100.1",2991.23056806685,-0.72010063612057,0.420383434013465,-1.71296149623609,0.0867196234112595,0.328618286149384,"Plasmodium exported protein, unknown function"
"PBANKA_0316200.1",38991.6791820688,0.318653520262346,0.448776750644584,0.710049082989837,0.477673699338716,0.763610647696257,"Plasmodium exported protein, unknown function"
"PBANKA_0316300.1",706.243126007844,-0.694231302432161,0.430327335377086,-1.61326331227325,0.106687313590817,0.36791002852987,"fam-b protein"
"PBANKA_0316400.1",820.63478084586,-0.509148454643434,0.40214819990047,-1.26607169886486,0.205487413866748,0.514846459593284,"PIR protein, pseudogene"
"PBANKA_0316500.1",140.203454572965,-0.790360137689931,0.51778212489024,-1.52643380235939,0.12690186476994,0.400486651797528,"fam-a protein, pseudogene"
"PBANKA_0316600.1",1143.60576842574,1.38280854705174,0.398248670709408,3.47222388611748,0.000516165675991016,0.0144785913919044,"reticulocyte binding protein, putative"
"PBANKA_0316650.1",8.70030668271176,1.27363704796531,0.606166530751695,2.10113390190959,0.0356292136433064,0.21096023785736,"PIR protein, pseudogene"
"PBANKA_0316700.1",737.07905283847,-0.995691893659402,0.45159182606096,-2.20484923818128,0.0274646755713658,0.184163108907806,"fam-b protein"
"PBANKA_0316800.1",10694.8626849925,0.118859548976785,0.407540412707202,0.291650951097652,0.770553514780024,0.923959900889401,"erythrocyte membrane associated protein 2"
"PBANKA_0316821.1",65.4251337566016,-0.521721962199413,0.529263413459187,-0.985751043680718,0.324255294747332,0.644786469277763,"fam-a protein, pseudogene"
"PBANKA_0316841.1",894.405350343595,-0.574456453964729,0.418548007010305,-1.37249836182014,0.169908348508649,0.471722948798411,"fam-b protein"
"PBANKA_0316861.1",71.1659841309224,-0.99472746501604,0.526200063578665,-1.89039784269682,0.0587047717314129,0.26506893782682,"PIR protein"
"PBANKA_0316900.1",26.6678421562891,-0.603143768885018,0.609778795720291,-0.989118961036624,0.32260494166938,0.644132848284102,"PIR protein"
"PBANKA_0316921.1",50.7190995075877,-1.16373811144975,0.607636961619187,-1.91518650930764,0.0554687223307969,0.257401529411212,"fam-b protein, pseudogene"
"PBANKA_0316941.1",59.2127947583054,-0.153181595133528,0.581627270138283,-0.263367285198146,0.792267503378932,0.930302884580359,"PIR protein"
"PBANKA_0316961.1",0.115918694191704,0.0204322131782378,0.303966110909233,0.0672187209196457,0.946407581691671,NA,"fam-a protein, pseudogene"
"PBANKA_0316981.1",97.8217474547431,0.778548556821148,0.501568608518139,1.55222743927562,0.120607812766262,0.389857862565751,"reticulocyte binding protein, putative"
"PBANKA_0317001.1",0.923418603031641,-0.0224182248950808,0.318645054332109,-0.0703548496682935,0.943911226898081,NA,"PIR protein"
"PBANKA_0317021.1",16.0673841487527,-0.86905284584205,0.634341725678936,-1.37000738034677,0.170684597811026,0.472701249646533,"fam-b protein"
"PBANKA_0317041.1",30.0785013600552,-0.901703516277158,0.600878846651905,-1.5006411380621,0.133448405061774,0.413352524253649,"PIR protein"
"PBANKA_0317061.1",161.648350083584,-0.459793236732094,0.49557928807503,-0.927789453264,0.353516795931211,0.672031035223025,"fam-a protein"
"PBANKA_0317081.1",1.7998712266163,-0.0234390683186864,0.444908832674921,-0.0526828567950965,0.957984598350904,0.984890063405091,"conserved rodent malaria protein, unknown function"
"PBANKA_0317101.1",17.0295339660425,-0.550123223202383,0.632890887560274,-0.869222853441687,0.384725249709252,0.696361023356221,"PIR protein"
"PBANKA_0317121.1",28.6144267535869,0.104671157877665,0.602037666412763,0.17386147697593,0.861974328391499,0.960917651610506,"fam-a protein, pseudogene"
"PBANKA_0317141.1",787.992570652706,-1.04001565173608,0.469770781763995,-2.21387896418507,0.0268371061663087,0.182339797105597,"fam-a protein"
"PBANKA_0317161.1",81.2639066850234,-0.832321246924871,0.535318170269193,-1.55481598262642,0.119989901557229,0.388689868205707,"erythrocyte membrane antigen 1"
"PBANKA_0317181.1",17.4183752108707,0.328240676147289,0.629952964456486,0.521055848083024,0.602327866913018,0.835669582694188,"PIR protein"
"PBANKA_0400100.1",49.579385513903,-0.465512367969583,0.554763888992632,-0.839118005346174,0.401403093176953,0.71004577532934,"PIR protein"
"PBANKA_0400200.1",5.04254732948648,-0.401835573325803,0.569134528536846,-0.706046730917659,0.480159076943393,0.763610647696257,"PIR protein, pseudogene"
"PBANKA_0400500.1",6.75367865571495,-0.143476165131177,0.606236236629324,-0.236667088607083,0.812915069141471,0.939389312349673,"PIR protein"
"PBANKA_0400600.1",29.8467149999084,-0.427933819170825,0.607929162610392,-0.703920531354864,0.481482264625096,0.764275211710506,"PIR protein"
"PBANKA_0400700.1",5.31040645734055,0.0364997198682987,0.589428692905201,0.0619238939461827,0.95062343939209,0.98332927259738,"fam-a protein, pseudogene"
"PBANKA_0400800.1",0.995551085407051,-0.205086044358406,0.320896328527171,-0.639103742008194,0.522755445757592,NA,"fam-a protein, pseudogene"
"PBANKA_0400900.1",593.267945264643,-0.22902557334523,0.40662912996278,-0.563229627366327,0.573278530772131,0.821439809483866,"conserved Plasmodium protein, unknown function"
"PBANKA_0401000.1",2137.79811610412,-0.0474596098843192,0.406658123188598,-0.116706410564701,0.907092710099124,0.973782580098975,"pre-mRNA-splicing factor PRP46, putative"
"PBANKA_0401100.1",5224.42876957683,0.498905829637937,0.432272650174666,1.15414618397983,0.248440241620579,0.562406876995909,"serine/threonine protein kinase, putative"
"PBANKA_0401200.1",2087.9227292618,0.409089945809519,0.395640910260838,1.03399303560346,0.301139419056814,0.621208308580222,"ABC transporter B family member 4, putative"
"PBANKA_0401300.1",790.614161557282,-1.20010920562268,0.468357309630362,-2.5623795784672,0.0103957631744669,0.119444226313497,"CDGSH iron-sulfur domain-containing protein, putative"
"PBANKA_0401400.1",727.165665056214,-0.322607554767239,0.41129073894982,-0.784378358703086,0.432818133033127,0.732203452142632,"conserved Plasmodium protein, unknown function"
"PBANKA_0401500.1",3871.31743810409,0.0879747636153535,0.421750947951618,0.208594109966164,0.834765109000375,0.949344419544934,"exportin-1, putative"
"PBANKA_0401600.1",2806.05235813132,-0.0201529147869957,0.427852022832397,-0.0471025347819618,0.962431507118016,0.985986657472409,"N-ethylmaleimide-sensitive fusion protein, putative"
"PBANKA_0401700.1",3765.44245412955,0.202981481762316,0.392404696498824,0.51727587251985,0.604963594220872,0.835861917056411,"conserved Plasmodium protein, unknown function"
"PBANKA_0401800.1",5296.32456517431,0.266133069342734,0.426557420863827,0.623909129991888,0.532687263996839,0.798156595800695,"HAD superfamily protein, putative"
"PBANKA_0401900.1",992.675283845481,-0.977948628183157,0.447116677161452,-2.18723361962637,0.0287254737787152,0.189030935573957,"DNA-directed RNA polymerases I, II, and III subunit RPABC2, putative"
"PBANKA_0402000.1",278.123165135012,-0.187705990296638,0.427383658901441,-0.439197864464736,0.660518172308766,0.864337175700368,"palmitoyltransferase DHHC1, putative"
"PBANKA_0402100.1",1554.08443608263,0.521979250856945,0.393443372442469,1.32669473529706,0.184609683215194,0.493833361440325,"spindle pole body protein, putative"
"PBANKA_0402200.1",240.030216148568,-0.966654753985054,0.492988289108098,-1.96080672774987,0.0499015729508422,0.244103139697976,"plasmoredoxin"
"PBANKA_0402300.1",273.906020297409,0.756052976894799,0.467180118227789,1.6183329456802,0.105590864253077,0.365888012018426,"lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, putative"
"PBANKA_0402400.1",66.6081045793658,1.66711896558133,0.554325254921737,3.00747431364407,0.0026342838595508,0.0522796018134568,"IBR domain protein, putative"
"PBANKA_0402500.1",16.0856516413137,1.58098598251876,0.634082248812588,2.49334528048907,0.012654572176148,0.130748849855935,"phosphatidylethanolamine-binding protein, putative"
"PBANKA_0402600.1",6.41486294746498,0.41010763583881,0.595988328951971,0.688113534974708,0.491381287725846,0.771141837687129,"inner membrane complex protein 1a"
"PBANKA_0402700.1",178.737827440537,2.8284358470716,0.511267329636824,5.53220533195572,3.16229405012174e-08,3.1133094952277e-06,"inner membrane complex protein 1e"
"PBANKA_0402800.1",998.634230428524,-0.608188186105189,0.398308202020973,-1.52692860207073,0.126778766377828,0.400486651797528,"EH domain-containing protein, putative"
"PBANKA_0402900.1",2435.14885350767,0.0542490346310054,0.392253972130171,0.138300791031895,0.890002700365679,0.969353966390915,"conserved Plasmodium protein, unknown function"
"PBANKA_0403000.1",7076.88503211706,-1.10581913038715,0.444347969780647,-2.48863324599647,0.0128235174355138,0.13167051338183,"60S ribosomal protein L44, putative"
"PBANKA_0403100.1",364.813017808704,-0.773443460836852,0.460067637369809,-1.68115163513479,0.0927334650352951,0.338137057329133,"1-cys-glutaredoxin-like protein-1, putative"
"PBANKA_0403200.1",20.7316814303737,-0.277345337859415,0.621506756346646,-0.446246698088548,0.655419054054736,0.861030630666884,"circumsporozoite (CS) protein"
"PBANKA_0403300.1",727.360490446149,0.020917735844521,0.414742021963426,0.0504355351924422,0.959775319419654,0.985487091780385,"conserved Plasmodium membrane protein, unknown function"
"PBANKA_0403400.1",708.948150355537,-0.504520061018055,0.402596806343635,-1.25316458816472,0.21014581442886,0.521315283719026,"conserved Plasmodium protein, unknown function"
"PBANKA_0403500.1",327.49564906121,-0.55550269935781,0.423687862174557,-1.31111308335981,0.189819561175259,0.49821433176214,"elongation factor (EF-TS), putative"
"PBANKA_0403600.1",5193.75815570348,0.40047475894261,0.423177065594887,0.946352700800638,0.343968721705288,0.663037929185805,"conserved Plasmodium protein, unknown function"
"PBANKA_0403700.1",1080.35219789352,0.132425435444018,0.462682877035766,0.286212094755737,0.774715680783711,0.925904103870616,"conserved Plasmodium protein, unknown function"
"PBANKA_0403800.1",7497.16466266809,-0.403189126007881,0.386639836437708,-1.04280285684644,0.297039607944,0.617848004513951,"conserved Plasmodium membrane protein, unknown function"
"PBANKA_0403900.1",817.791591268418,-1.12948178720362,0.473088478362171,-2.38746416127883,0.0169650567664062,0.150497438205169,"conserved Plasmodium protein, unknown function"
"PBANKA_0404000.1",16610.314945936,0.393485874616242,0.398104095326782,0.988399464449746,0.322957049701892,0.644132848284102,"conserved Plasmodium protein, unknown function"
"PBANKA_0404100.1",183.753168673553,0.0106499616372256,0.487266082638355,0.0218565625983246,0.982562374514355,0.992881027523263,"AP endonuclease (DNA-[apurinic or apyrimidinic site] lyase), putative"
"PBANKA_0404200.1",1796.05071601749,-0.844481932538298,0.44125138445819,-1.91383406892929,0.055641360855181,0.257964240862294,"ubiquitin-conjugating enzyme E2, putative"
"PBANKA_0404300.1",370.75486378724,1.25482712014889,0.451130286290682,2.78151824047644,0.00541052901144908,0.0835885112814948,"P-loop containing nucleoside triphosphate hydrolase, putative"
"PBANKA_0404400.1",674.057003525711,-0.727945493407191,0.497731802721286,-1.46252557989512,0.14359723991588,0.432204443524565,"conserved Plasmodium protein, unknown function"
"PBANKA_0404500.1",1574.06396894845,-0.182099044105932,0.389126993456522,-0.467968162497259,0.639807357547053,0.854021918780497,"conserved Plasmodium protein, unknown function"
"PBANKA_0404600.1",2637.49704029249,-0.16255659417529,0.393346361870634,-0.413265787948873,0.679411892680704,0.876964183117471,"activator of Hsp90 ATPase, putative"
"PBANKA_0404700.1",1972.5606306975,-0.920526455879852,0.455046719949343,-2.02292735124501,0.0430806381552687,0.231320179543846,"glutaredoxin 1, putative"
"PBANKA_0404800.1",1469.73447977099,0.376956702997296,0.422630066177771,0.891930634293152,0.372430113480865,0.686984423140126,"FAD-dependent glycerol-3-phosphate dehydrogenase, putative"
"PBANKA_0404900.1",761.907814888924,-0.477759991735346,0.425388338534833,-1.12311492454376,0.261388688347128,0.577517078337301,"conserved Plasmodium protein, unknown function"
"PBANKA_0405000.1",508.089971673715,-0.479898292780473,0.477605056995098,-1.0048015316249,0.314992426233243,0.636449485761413,"conserved Plasmodium protein, unknown function"
"PBANKA_0405100.1",435.769851437457,-0.916615446862153,0.491599370607922,-1.86455781204245,0.062243410975327,0.273185460233494,"membrane magnesium transporter, putative"
"PBANKA_0405200.1",13274.2806891999,-0.0449928419330253,0.38349165497586,-0.117324174722544,0.906603168664449,0.973782580098975,"T-complex protein 1 subunit beta, putative"
"PBANKA_0405300.1",5704.21666422556,-1.39572380703467,0.500823194853199,-2.78685935750995,0.00532215719230207,0.0834464503728538,"40S ribosomal protein S23, putative"
"PBANKA_0405310.1",24.3930275932026,-0.679732129801487,0.620668887803619,-1.0951606293766,0.273446270642902,0.592821124740074,"small nucleolar RNA snoR03"
"PBANKA_0405400.1",6827.67362798089,-1.31984899446473,0.468515928526629,-2.81708457301621,0.00484617627411663,0.0797791838437363,"40S ribosomal protein S12, putative"
"PBANKA_0405500.1",15081.1841859471,-0.517137369674787,0.397469621312692,-1.30107394866274,0.193233143927697,0.502886568740271,"60S ribosomal protein L7, putative"
"PBANKA_0405600.1",58.5230592236114,0.60457371874165,0.565726655458725,1.06866754979298,0.285219498599284,0.605022012026618,"EB1 homolog, putative"
"PBANKA_0405700.1",498.987598195517,-0.875210720027157,0.423104168718095,-2.0685466718015,0.0385886466416682,0.218176737876558,"ATP-dependent Clp protease proteolytic subunit, putative"
"PBANKA_0405800.1",352.36967704081,0.0643231087443464,0.448654253385205,0.143368993515637,0.885998769560386,0.969193860994051,"conserved protein, unknown function"
"PBANKA_0405900.1",642.571494882982,0.383612276824935,0.411380739640842,0.93249936095659,0.351078516783023,0.669901256747618,"conserved Plasmodium protein, unknown function"
"PBANKA_0406000.1",1720.81143739585,0.812283853747686,0.417293659658972,1.94655211011716,0.0515884547887057,0.248585059015443,"conserved Plasmodium protein, unknown function"
"PBANKA_0406100.1",1973.79006536582,-0.105945004657196,0.393071427304377,-0.269531177536231,0.78752095341247,0.930302884580359,"conserved Plasmodium protein, unknown function"
"PBANKA_0406200.1",186.429343617511,1.73470438713588,0.48369507723993,3.5863594002951,0.000335326728919249,0.010393058678417,"conserved Plasmodium protein, unknown function"
"PBANKA_0406300.1",516.227564302549,-0.0642540823332104,0.40852900858017,-0.157281566262635,0.875022947433193,0.965959616857991,"DNA polymerase delta small subunit, putative"
"PBANKA_0406400.1",88.8689557099187,1.35042723986277,0.553242906586369,2.44093005763996,0.0146494917039625,0.140640722458118,"conserved Plasmodium protein, unknown function"
"PBANKA_0406500.1",8035.28424008912,0.216783147432782,0.379686105426478,0.570953596495934,0.56803109842269,0.820348575946569,"T-complex protein 1 subunit eta, putative"
"PBANKA_0406600.1",101.288965099349,-0.302756328244958,0.514341630051104,-0.588628861744823,0.556110268424379,0.812461329817363,"conserved Plasmodium protein, unknown function"
"PBANKA_0406650.1",10.1849196576945,-0.771255917975622,0.606176618678011,-1.27232871445558,0.203256350338495,0.51166067700071,"U4 spliceosomal RNA"
"PBANKA_0406700.1",868.75355037542,-0.903140467640239,0.470469293476311,-1.91965869008561,0.0549010254570204,0.256426091925302,"activator of Hsp90 ATPase, putative"
"PBANKA_0406800.1",1284.50510165953,-0.431468946081684,0.389966495454788,-1.10642568300257,0.268542314208685,0.585221770677868,"pre-mRNA-processing factor 19, putative"
"PBANKA_0406900.1",12.6812035159141,0.813496899612429,0.631585170098575,1.28802406726152,0.197737585480445,0.506955005960404,"conserved Plasmodium protein, unknown function"
"PBANKA_0407000.1",334.073350751346,-1.04096960466282,0.484072237775806,-2.15044268897928,0.0315202147070917,0.197355240564381,"conserved Plasmodium protein, unknown function"
