4,PFE0065w||PF3D7_0501300||skeleton-binding protein 1,0.081751,0.53614,-3.080273,-1.760878,0.739186,0.397939,-0.758034,-0.081751,2.601847,0.287689,-2.259031,-0.287689,2.192031,0.840588,-2.63288,-0.735494,0.657435,-0.138201,2.322239,1.679127,-0.409816,0.552899,-0.373849,-0.447805
4,PFE0610c||PF3D7_0512300||CDK-activating kinase assembly factor,-0.34799,-0.855304,-0.280183,-1.00614,1.157739,0.345857,0.280183,0.558836,0.098479,-0.157236,0.077259,-1.170628,0.026578,0.105542,-0.026578,-0.928936,1.505729,1.201161,0.560366,1.564976,-0.071901,0.262778,-0.103837,0.241692
4,"PF11_0331||PF3D7_1132200||TCP-1/cpn60 chaperonin family, putative",0.147587,-0.82714,-1.536368,-1.819574,0.866513,0.531427,-0.147587,0.458892,0.483425,0.572142,-0.198073,-1.392047,-0.010267,0.497457,0.010267,-1.705496,0.718926,1.358567,1.388781,2.278466,-0.493692,-0.074685,0.20834,-0.313449
4,"PF07_0126||PF3D7_0730300||transcription factor with AP2 domain(s), putative",-0.254842,0.69015,-1.849779,-0.240317,0.906607,0.240317,-0.554299,0.526298,1.005538,-0.134902,-1.128287,0.793853,1.066576,-0.098993,-1.066061,0.098993,1.161449,-0.449833,1.29548,0.766615,0.061038,0.035909,0.062226,-0.69486
4,"PF11_0316||PF3D7_1130600||conserved Plasmodium protein, unknown function",0.542044,0.154279,-0.721973,-0.96875,0.749008,0.039758,-0.039758,-1.233782,0.745113,0.839939,-0.566898,-1.147508,0.359202,0.598904,-0.359202,-1.438776,0.206964,-0.114521,0.682215,-0.265032,-0.385911,-0.241035,0.207696,-0.291268
4,"MAL8P1.206||PF3D7_0831400||Plasmodium exported protein, unknown function",0.895668,-2.293404,-1.289327,-2.652752,0.928824,0.765646,-0.138801,0.138801,-0.321592,2.546603,0.321592,-1.448525,-0.718109,2.222421,0.790024,-1.268788,0.033156,3.05905,1.150526,2.791553,-0.396517,-0.324182,0.468432,0.179737
4,"PF10_0104||PF3D7_1010700||dolichyl-phosphate-mannose protein mannosyltransferase, putative",0.213883,-0.853393,-0.526258,-1.28005,0.806859,0.338597,-0.094693,0.094693,-0.168472,0.278252,0.168472,-1.362873,-0.544688,0.329846,0.375592,-1.150687,0.592976,1.19199,0.431565,1.374743,-0.376216,0.051594,0.20712,0.212186
4,"PF14_0359||PF3D7_1437900||HSP40, subfamily A, putative",0.053561,-1.092067,-1.185866,-1.74608,0.670291,0.36498,-0.053561,0.504277,0.135042,0.229906,-0.088099,-1.332716,-0.229073,0.117101,0.088099,-1.643811,0.61673,1.457047,1.132305,2.250357,-0.364115,-0.112805,0.176198,-0.311095
4,"PFF0300w||PF3D7_0606100||RNA binding protein, putative",0.306727,-0.006322,-0.310895,-0.397186,0.703979,0.177001,0.006322,-0.129235,0.480333,0.416091,-0.26944,-0.442895,0.484938,0.226378,-0.226378,-0.839707,0.397252,0.183323,0.317217,0.267951,0.004605,-0.189713,0.043062,-0.396812
4,"PF11_0347||PF3D7_1133700||conserved Plasmodium protein, unknown function",0.200223,0.44902,-2.535507,-1.057388,0.605347,0.919448,-0.351065,-0.200223,2.531301,0.013295,-1.874538,-0.013295,2.070128,0.582363,-1.929745,-0.400416,0.405124,0.470428,2.184442,0.857165,-0.461173,0.569068,-0.055207,-0.387121
4,"PF14_0546||PF3D7_1457300||conserved Plasmodium protein, unknown function",0.112857,-0.440039,-0.796268,-1.274043,0.81563,0.38705,-0.112857,0.154946,0.370865,0.571279,-0.270166,-1.221335,0.237048,0.380252,-0.237048,-1.612116,0.702773,0.827089,0.683411,1.428989,-0.133817,-0.191027,0.033118,-0.390781
4,"PFD1070w||PF3D7_0422700||eukaryotic initiation factor, putative",0.151966,-0.307593,-1.020362,-1.583163,0.641531,0.333288,-0.031718,0.031718,0.251416,0.262363,-0.126577,-1.436111,0.071573,0.334106,-0.071573,-1.401661,0.489565,0.640881,0.988644,1.614881,-0.179843,0.071743,0.055004,0.03445
4,"MAL13P1.61||PF3D7_1301700||Plasmodium exported protein (hyp8), unknown function",-0.201824,0.690271,-3.393692,-2.292492,0.343699,0.534751,0.201824,-0.738314,2.662672,0.475873,-2.611156,-0.475873,2.305693,0.861279,-2.260797,-0.69168,0.545523,-0.15552,3.595516,1.554178,-0.356979,0.385406,0.350359,-0.215807
4,PF13_0083||PF3D7_1314600||lipoate protein ligase a type 1,0.036278,-0.531687,-0.558539,-1.382423,0.797936,0.490414,0.457345,-0.036278,0.105844,0.54577,-0.089909,-1.256643,-0.407974,0.528801,0.089909,-1.152813,0.761658,1.022101,1.015884,1.346145,-0.513818,-0.016969,0.179818,0.10383
4,"PF14_0167||PF3D7_1416900||prefoldin subunit 2, putative",0.109329,-1.008454,-0.109329,-1.338075,1.474264,0.82832,1.066101,-0.324025,-0.139774,0.615158,0.139774,-1.437076,-0.623054,0.534819,0.573331,-1.255551,1.364935,1.836774,1.17543,1.01405,-0.48328,-0.080339,0.433557,0.181525
4,"PF13_0315||PF3D7_1359400||rRNA associated RNA binding protein, putative",0.10475,-0.115199,-0.549848,-1.022694,0.608642,0.4063,-0.10475,0.419068,0.515524,0.197892,-0.133885,-0.531522,0.099923,0.306158,-0.099923,-0.965507,0.503892,0.521499,0.445098,1.441762,-0.415601,0.108266,0.033962,-0.433985
4,"PFL1125w||PF3D7_1223400||phospholipid-transporting ATPase, putative",0.019732,-0.019732,-0.637545,0.058932,0.52016,0.528675,-0.07428,-0.178082,0.214351,-0.254296,-0.381118,0.489704,0.102575,-0.067756,-0.603715,0.067756,0.500428,0.548407,0.563265,-0.237014,-0.111776,0.18654,-0.222597,-0.421948
4,PFB0445c||PF3D7_0209800||DEAD box helicase,0.447801,0.074282,-0.50628,-1.082431,0.774783,0.423927,-0.144465,-0.074282,0.016441,0.226942,-0.016441,-1.08485,-0.288516,0.267827,0.09745,-1.303936,0.326982,0.349645,0.361815,1.008149,-0.304957,0.040885,0.113891,-0.219086
4,"PFE1140c||PF3D7_0522800||G10 protein, putative",0.172912,-0.172912,-0.406911,-0.962436,0.874788,0.219801,0.542443,-0.526029,0.301081,0.518451,-0.188109,-1.326827,0.093771,0.449867,-0.093771,-0.90958,0.701876,0.392713,0.949354,0.436407,-0.20731,-0.068584,0.094338,0.417247
4,"MAL13P1.292||PF3D7_1359100||riboflavin kinase / FAD synthase family protein, putative",0.083404,-0.112142,-0.286161,-0.196781,0.962677,0.340817,0.010435,-0.010435,0.268469,0.385443,-0.292007,-0.16736,0.16736,0.242312,-0.190187,-0.397015,0.879273,0.452959,0.296596,0.186346,-0.101109,-0.143131,0.10182,-0.229655
4,"MAL7P1.14||PF3D7_0703700||conserved Plasmodium protein, unknown function",0.435887,-0.149501,-0.932395,-1.37915,0.35446,0.470983,0.149501,-0.503297,0.464197,0.644625,-0.576616,-1.049904,0.199055,0.602127,-0.199055,-0.97959,-0.081427,0.620484,1.081896,0.875853,-0.265142,-0.042498,0.377561,0.070314
4,"PFL1175w||PF3D7_1224400||conserved Plasmodium protein, unknown function",0.242784,-0.182356,-1.111934,-1.236146,0.44718,0.182356,0.418831,-1.031009,0.702286,0.683204,-0.7728,-0.881759,0.515249,0.653941,-0.515249,-0.970085,0.204396,0.364712,1.530765,0.205137,-0.187037,-0.029263,0.257551,-0.088326
4,PF07_0006||PF3D7_0702300||sporozoite threonine and asparagine-rich protein,-0.031181,0.031181,-2.164179,-0.684218,0.413478,0.13188,-1.148867,0.188113,2.249643,0.15504,-2.287001,0.044047,2.546092,-0.044047,-1.966469,-0.573638,0.444659,0.100699,1.015312,0.872331,0.296449,-0.199087,0.320532,-0.617685
4,PF10_0123||PF3D7_1012600||GMP synthetase,0.494432,-0.217176,-0.97975,-1.325869,0.63635,0.449748,-0.079769,0.079769,0.768227,0.444206,-0.422509,-1.234126,0.319561,0.491015,-0.319561,-1.271067,0.141918,0.666924,0.899981,1.405638,-0.448666,0.046809,0.102948,-0.036941
4,"PF07_0077||PF3D7_0719300||actin-like protein, putative",-0.073847,-0.414554,-1.032939,-1.591539,0.459763,0.236073,0.073847,0.412602,0.104063,0.309881,-0.013049,-1.378747,0.013049,0.407848,-0.106102,-1.364998,0.53361,0.650627,1.106786,2.004141,-0.091014,0.097967,-0.093053,0.013749
4,PF11_0351||PF3D7_1134000||heat shock protein 70,0.482879,-1.01435,-1.082186,-1.431691,0.364914,0.523183,0.028054,-0.028054,0.16234,0.754698,-0.238949,-1.114837,-0.052946,0.825639,0.052946,-1.681563,-0.117965,1.537533,1.11024,1.403637,-0.215286,0.070941,0.291895,-0.566726
4,"PF14_0690||PF3D7_1472200||histone deacetylase, putative",0.087524,0.374514,-0.972893,-0.430069,0.436013,0.351861,-0.087524,-0.134058,1.083305,0.326536,-0.298363,-0.299213,0.916048,0.297373,-0.297373,-0.757095,0.348489,-0.022653,0.885369,0.296011,-0.167257,-0.029163,0.00099,-0.457882
4,"PFI0330c||PF3D7_0906800||probable protein, unknown function",0.038646,-0.485248,-0.707851,-1.153344,0.523319,0.270093,0.30864,-0.038646,0.18187,0.519991,-0.284625,-1.236378,0.028297,0.08469,-0.028297,-1.094279,0.484673,0.755341,1.016491,1.114698,-0.153573,-0.435301,0.256328,0.142099
4,PF11_0393||PF3D7_1138100||ubiquitin related modifier homologue,0.005796,0.176965,-0.228282,-0.886598,0.627289,-0.005796,0.109852,-0.2845,0.490581,0.264991,-0.093066,-0.957101,0.012513,0.308673,-0.012513,-0.66999,0.621493,-0.182761,0.338134,0.602098,-0.478068,0.043682,0.080553,0.287111
4,"PFE1250w||PF3D7_0525100||acyl-CoA synthetase, PfACS10",-0.231063,0.085803,-0.766695,-0.033911,0.555582,0.131929,-0.331703,0.033911,0.382869,-0.034969,-0.095121,0.759346,-0.041069,0.011399,-0.011399,0.349534,0.786645,0.046126,0.434992,0.067822,-0.423938,0.046368,0.083722,-0.409812
4,"PF14_0057||PF3D7_1406000||RNA binding protein, putative",0.03107,-0.620899,-0.03107,-0.946176,0.842153,0.625694,0.231626,-0.048562,-0.202906,0.314296,0.386522,-1.308595,-0.409459,0.202906,0.328533,-1.043745,0.811083,1.246593,0.262696,0.897614,-0.206553,-0.11139,-0.057989,0.26485
4,"PF11_0336||PF3D7_1132600||pre-mRNA splicing factor, putative",0.095126,-0.565925,-0.21943,-0.573964,0.574389,0.900594,0.843682,-0.095126,0.419963,0.257611,-0.131197,-0.785192,0.399193,0.089416,-0.089416,-0.914322,0.479263,1.466519,1.063112,0.478838,-0.02077,-0.168195,0.041781,-0.12913
4,"PF14_0437||PF3D7_1445900||DEAD/DEAH box ATP-dependent RNA helicase, putative",0.371072,0.042197,-0.867412,-1.096604,0.698705,0.57746,-0.042197,-0.104781,0.599586,0.415719,-0.307017,-0.928757,0.200542,0.331742,-0.200542,-1.210078,0.327633,0.535263,0.825215,0.991823,-0.399044,-0.083977,0.106475,-0.281321
4,"PF11_0503||PF3D7_1148700||Plasmodium exported protein (PHISTc), unknown function",0.744446,0.73099,-2.332105,-1.704333,0.049813,0.983511,-0.049813,-0.915809,2.178096,0.616448,-2.065671,-0.616448,2.131822,1.109728,-1.839777,-1.413865,-0.694633,0.252521,2.282292,0.788524,-0.046274,0.49328,0.225894,-0.797417
4,"PFI0720w||PF3D7_0914700||transporter, putative",0.130164,0.472569,-0.471761,-0.878705,0.36988,0.170166,-0.130164,-0.812001,0.965904,0.106466,-0.106466,-0.682061,0.455135,0.691847,-0.223754,-0.960897,0.239716,-0.302403,0.341597,0.066704,-0.510769,0.585381,-0.117288,-0.278836
4,"PFL2545c||PF3D7_1252900||Plasmodium exported protein, unknown function",-0.70662,-0.302844,-1.986179,0.059906,0.600378,0.773204,0.879875,-0.059906,1.63632,-0.489385,-1.446332,0.393756,1.085769,-0.206463,-1.208977,0.206463,1.306998,1.076048,2.866054,-0.119812,-0.550551,0.282922,0.237355,-0.187293
4,"PFB0290c||PF3D7_0206600||transcription factor, putative",0.238823,0.117188,-0.493443,-0.373883,0.696414,0.062243,-0.062243,-0.132202,0.197082,0.270156,-0.818156,-0.357882,-0.078151,0.344036,-0.917025,0.078151,0.457591,-0.054945,0.4312,0.241681,-0.275233,0.07388,-0.098869,0.436033
4,"PF11_0211||PF3D7_1120400||alpha/beta hydrolase fold domain containing protein, putative",0.039233,0.11327,-1.13841,-0.748542,0.472929,0.054221,-0.042365,-0.039233,1.066437,0.381889,-0.596809,-0.381889,0.719788,0.626572,-0.448213,-0.504556,0.433696,-0.059049,1.096045,0.709309,-0.346649,0.244683,0.148596,-0.122667
4,"PF13_0147||PF3D7_1326300||conserved Plasmodium protein, unknown function",0.479382,-0.28115,-0.006838,-0.453239,0.472565,0.259026,0.006838,-0.516447,0.068391,0.058163,-0.107094,-0.904065,0.021678,-0.016265,0.016265,-1.228574,-0.006817,0.540176,0.013676,-0.063208,-0.046713,-0.074428,0.123359,-0.324509
4,"PFC0075c||PF3D7_0301500||Plasmodium exported protein, unknown function",0.025156,-0.106959,-0.714233,-0.98082,0.384773,0.392586,-0.025156,0.051716,0.73532,0.319047,-0.27045,-0.98124,0.577035,0.247339,-0.247339,-0.960642,0.359617,0.499545,0.689077,1.032536,-0.158285,-0.071708,0.023111,0.020598
4,"PFB0920w||PF3D7_0220100||DnaJ protein, putative",0.696532,0.269429,-1.353793,-0.304798,0.379467,0.535847,-0.269429,-0.443253,1.351612,0.572224,-1.506633,-0.572224,1.261245,0.849512,-1.07458,-1.1627,-0.317065,0.266418,1.084364,-0.138455,-0.090367,0.277288,0.432053,-0.590476
4,"PF13_0194||PF3D7_1334700||probable protein, unknown function",-0.103678,0.103678,-1.180646,-0.778671,0.39229,0.396676,0.238121,-0.40313,2.282906,0.322994,-0.53308,-0.322994,1.985145,0.365618,-0.445987,-0.6524,0.495968,0.292998,1.418767,0.375541,-0.297761,0.042624,0.087093,-0.329406
4,"MAL8P1.156||PF3D7_0801800||mannose-6-phosphate isomerase, putative",0.409763,-0.23596,-0.241946,-0.805545,0.652498,0.711488,0.015146,-0.015146,-0.10966,0.243268,0.147046,-0.727941,0.01638,-0.01638,0.105724,-1.004714,0.242735,0.947448,0.257092,0.790399,0.12604,-0.259648,-0.041322,-0.276773
4,"MAL7P1.209||PF3D7_0707400||AAA family ATPase, putative",0.537508,-0.353306,-0.198414,-0.909652,0.433269,0.295202,0.198414,-0.923868,-0.045212,0.656024,-0.132531,-0.977769,0.045212,0.563953,0.057693,-1.205999,-0.104239,0.648508,0.396828,-0.014216,0.090424,-0.092071,0.190224,-0.22823
4,PF11_0053||PF3D7_1104200||chromatin remodeling protein,0.006615,0.02282,-0.006615,-0.202825,0.32035,0.419021,-0.382647,-0.514185,-0.126145,0.015161,0.234503,-0.015161,0.285782,0.401533,-0.060948,-0.309926,0.313735,0.396201,-0.376032,-0.31136,0.411927,0.386372,-0.295451,-0.294765
4,"PFE0050w||PF3D7_0501000||Plasmodium exported protein, unknown function",1.099165,0.215457,-0.823013,-1.948838,0.248017,0.396079,-0.271985,-0.215457,0.374674,1.376227,-0.84652,-1.902908,0.214458,1.244262,-0.214458,-1.99245,-0.851148,0.180622,0.551028,1.733381,-0.160216,-0.131965,0.632062,-0.089542
4,"PFE1035c||PF3D7_0520600||BIS(5'-nucleosyl)-tetraphosphatase (diadenosine tetraphosphatase), putative",0.076624,-0.48699,-1.403845,-1.660308,0.596815,1.102633,0.795339,-0.076624,1.046527,0.65471,-0.709935,-1.278855,0.635048,0.521903,-0.521903,-1.467047,0.520191,1.589623,2.199184,1.583684,-0.411479,-0.132807,0.188032,-0.188192
4,"PFI0965w||PF3D7_0919700||pyridoxal 5'-phosphate dependent enzyme class III, putative",0.249063,-0.633777,-0.602913,-1.170425,0.497821,0.889474,0.775613,-0.249063,0.207936,1.01428,-0.270238,-1.050322,-0.090084,0.730575,0.090084,-0.841638,0.248758,1.523251,1.378526,0.921362,-0.29802,-0.283705,0.360322,0.208684
4,"PFE1530c||PF3D7_0530600||XAP-5 DNA binding protein, putative",0.106969,-0.389815,-0.271957,-0.575616,0.069193,-0.069193,0.0995,0.069955,0.098836,0.053604,-0.164126,-0.746126,0.267806,0.110842,-0.053604,-0.876614,-0.037776,0.320622,0.371457,0.645571,0.16897,0.057238,0.110522,-0.130488
4,"PFL0295c||PF3D7_1205900||conserved protein, unknown function",-0.072205,-0.012823,-0.405654,-0.485021,0.232761,0.508625,0.012823,0.062898,0.033374,0.09142,-0.099999,-0.097332,-0.208946,0.220542,-0.033374,0.065655,0.304966,0.521448,0.418477,0.547919,-0.24232,0.129122,0.066625,0.162987
4,PFA0145c||PF3D7_0102900||aspartyl-tRNA synthetase,0.044308,-1.092159,-0.955427,-1.677209,0.138901,0.462612,0.003939,-0.003939,-0.04297,0.574066,0.04297,-1.177815,-0.299782,0.528486,0.169923,-1.332125,0.094593,1.554771,0.959366,1.67327,-0.256812,-0.04558,0.126953,-0.15431
4,"MAL8P1.108||PF3D7_0810500||protein phosphatase, putative",0.312678,-0.229941,-0.109535,-0.590198,0.317916,0.183284,-0.166256,0.109535,0.029511,0.254042,-0.029511,-1.267273,-0.366509,0.190785,0.115044,-0.861769,0.005238,0.413225,-0.056721,0.699733,-0.39602,-0.063257,0.144555,0.405504
4,"PFF0830w||PF3D7_0617100||alpha adaptin-like protein, putative",-0.040773,0.040773,-0.60799,-0.206638,0.188636,0.398764,0.068428,-0.582095,0.129635,-0.017743,-0.614402,0.017743,0.429425,0.111598,-0.477381,-0.175902,0.229409,0.357991,0.676418,-0.375457,0.29979,0.129341,0.137021,-0.193645
4,"MAL13P1.236||PF3D7_1347400||conserved Plasmodium protein, unknown function",-0.074686,-0.50995,-0.152287,-0.801522,0.074686,0.396556,0.421013,0.09015,0.219458,0.527794,-0.15239,-0.86602,-0.083221,0.583675,0.083221,-0.992213,0.149372,0.906506,0.5733,0.891672,-0.302679,0.055881,0.235611,-0.126193
4,PFD0305c||PF3D7_0406100||vacuolar ATP synthase subunit b,0.119671,-0.063545,-0.053013,-0.54049,0.311198,0.724089,0.053013,-0.197664,-0.046977,0.046977,0.186297,-0.48033,-0.31049,0.192939,0.060339,-0.904534,0.191527,0.787634,0.106026,0.342826,-0.263513,0.145962,-0.125958,-0.424204
4,"PFC0600w||PF3D7_0314500||conserved Plasmodium protein, unknown function",0.553777,0.14218,-0.280899,-0.611351,0.14962,0.3021,-0.250217,-0.14218,0.223637,0.288674,-0.871799,-1.201424,0.260789,0.334779,-0.223637,-1.266929,-0.404157,0.15992,0.030682,0.469171,0.037152,0.046105,0.648162,-0.065505
4,"PF10_0015||PF3D7_1001100||acyl-CoA binding protein, isoform 1, ACBP1",-1.260482,-0.399163,-2.570873,0.036723,0.745826,1.113973,0.780342,-0.036723,1.518267,-1.074352,-1.7747,0.73551,1.320305,-0.645312,-1.600455,0.645312,2.006308,1.513136,3.351215,-0.073446,-0.197962,0.42904,0.174245,-0.090198
4,"PFB0595w||PF3D7_0213100||heat shock protein 40, putative",0.559528,0.022886,-0.022886,-0.852214,0.194962,0.351428,-0.024351,-0.681627,-0.004892,0.629722,0.004892,-1.077946,-0.232672,0.530065,0.33358,-1.153561,-0.364566,0.328542,-0.001465,0.170587,-0.22778,-0.099657,0.328688,-0.075615
4,"PFB0395w||PF3D7_0208800||conserved Plasmodium protein, unknown function",0.206888,-0.003293,-0.045443,-0.873974,0.357094,0.003293,-0.310998,0.052461,0.413977,0.378196,-0.240828,-0.89296,-0.003828,0.283425,0.003828,-0.632074,0.150206,0.006586,-0.265555,0.926435,-0.417805,-0.094771,0.244656,0.260886
4,"PFI1695c||PF3D7_0935000||small nuclear ribonucleoprotein (snRNP), putative",-0.017193,-0.464211,-0.151868,-0.657637,0.376904,0.767065,0.561986,0.017193,0.34958,0.120496,0.162296,-0.916633,-0.155499,0.077774,-0.077774,-0.842446,0.394097,1.231276,0.713854,0.67483,-0.505079,-0.042722,-0.24007,0.074187
4,"PF07_0121||PF3D7_0729300||60S ribosomal subunit export protein, putative",0.552517,0.155735,-0.803283,-0.872606,-0.058438,0.463871,0.058438,-0.588519,0.75737,0.748444,-0.931523,-1.005316,0.621938,0.570601,-0.570601,-1.465336,-0.610955,0.308136,0.861721,0.284087,-0.135432,-0.177843,0.360922,-0.46002
4,"PFA0615w||PF3D7_0112900||Plasmodium exported protein, unknown function",0.249981,-3.238792,-1.561637,-2.390889,0.050782,-0.050782,0.071219,0.076728,-0.69236,1.459948,0.748459,-0.841979,-0.996901,0.810634,0.69236,-1.794138,-0.199199,3.18801,1.632856,2.467617,-0.304541,-0.649314,-0.056099,-0.952159
4,"PFL1220w||PF3D7_1225300||conserved Plasmodium protein, unknown function",0.166576,0.019763,-0.627809,-0.857759,0.317987,0.530635,-0.019763,-0.248733,0.615355,0.318688,-0.412123,-0.854169,0.039753,0.223295,-0.039753,-1.034175,0.151411,0.510872,0.608046,0.609026,-0.575602,-0.095393,0.37237,-0.180006
4,"PFE0975c||PF3D7_0519400||40S ribosomal protein S24, putative",0.329192,-0.161862,-0.073955,-1.299598,0.073955,0.267551,0.462298,-0.274182,0.284731,0.489797,-0.246727,-1.549432,-0.068625,0.73201,0.068625,-2.357279,-0.255237,0.429413,0.536253,1.025416,-0.353356,0.242213,0.315352,-0.807847
4,PF13_0143||PF3D7_1325100||phosphoribosylpyrophosphate synthetase,0.254777,-0.554562,-0.573377,-1.181485,0.128147,0.458494,0.262089,-0.128147,0.010112,0.207669,0.012112,-1.2231,-0.424562,0.0157,-0.010112,-1.439065,-0.12663,1.013056,0.835466,1.053338,-0.434674,-0.191969,-0.022224,-0.215965
4,"PFB0550w||PF3D7_0212300||peptide chain release factor subunit 1, putative",0.173194,-0.18518,-0.727828,-1.069049,0.214255,0.031471,-0.031471,0.308864,0.285351,0.392397,-0.189006,-1.246773,-0.043716,0.419081,0.043716,-1.200739,0.041061,0.216651,0.696357,1.377913,-0.329067,0.026684,0.232722,0.046034
4,"PF14_0335||PF3D7_1435400||conserved protein, unknown function",0.102648,-0.477187,-0.047596,-0.79453,0.156618,0.093345,0.047596,-0.53633,-0.133773,0.455552,0.133773,-0.877331,-0.310169,0.209749,0.316813,-1.07892,0.05397,0.570532,0.095192,0.2582,-0.176396,-0.245803,0.18304,-0.201589
4,PF08_0102||PF3D7_0809200||asparagine-rich antigen Pfa55-14,0.529547,0.025689,-0.567318,-0.838911,-0.025689,0.276914,0.121318,-0.236053,0.204528,0.494521,-0.290976,-0.833848,0.181416,0.065296,-0.065296,-1.394225,-0.555236,0.251225,0.688636,0.602858,-0.023112,-0.429225,0.22568,-0.560377
4,"PFL1980c||PF3D7_1241200||conserved Plasmodium protein, unknown function",0.048318,-0.384393,-0.048318,-0.59055,0.073805,0.274492,0.629845,-0.390335,-0.094816,0.195168,0.242364,-0.851333,-0.135523,0.094816,0.159038,-0.816063,0.025487,0.658885,0.678163,0.200215,-0.040707,-0.100352,-0.083326,0.03527
4,"PFD0975w||PF3D7_0420100||RIO-like serine/threonine kinase, putative",0.225221,-0.097075,-0.198898,-0.626999,0.097075,0.2295,0.200051,-0.818914,0.108671,0.232208,-0.194504,-0.818134,0.122591,0.238314,-0.108671,-1.002355,-0.128146,0.326575,0.398949,-0.191915,0.01392,0.006106,0.085833,-0.184221
4,"PF11_0191||PF3D7_1118500||box C/D snoRNP rRNA 2'-O-methylation factor, putative",0.272377,-0.49322,-0.902397,-0.770528,0.369829,0.359243,-0.069213,0.069213,0.411945,0.48827,-0.411945,-0.418639,0.460143,0.452014,-0.504947,-0.714663,0.097452,0.852463,0.833184,0.839741,0.048198,-0.036256,-0.093002,-0.296024
4,"PFE1200w||PF3D7_0524100||conserved Plasmodium protein, unknown function",0.368965,-0.157059,-0.275822,-0.088935,0.088935,0.641854,0.47264,-0.131111,0.573606,0.268902,-0.049304,-0.22744,0.587598,0.035832,-0.035832,-0.677811,-0.28003,0.798913,0.748462,-0.042176,0.013992,-0.23307,0.013472,-0.450371
4,"PF13_0259||PF3D7_1349400||cytidine and deoxycytidylate deaminase, putative",0.335552,-0.335552,-0.780944,-1.032097,0.365315,0.801041,0.663372,-0.447121,0.629105,0.889924,-0.51778,-1.108508,0.2947,0.711731,-0.2947,-1.03526,0.029763,1.136593,1.444316,0.584976,-0.334405,-0.178193,0.22308,0.073248
4,PF10_0373||PF3D7_1038100||GDP dissociation inhibitor domain containing protein,0.391002,-0.093693,-0.296192,-0.607305,0.037993,0.245361,0.182093,-0.037993,0.003798,0.610395,-0.314483,-0.686245,-0.003798,0.267652,0.156168,-0.877189,-0.353009,0.339054,0.478285,0.569312,-0.007596,-0.342743,0.470651,-0.190944
4,"PF10_0285||PF3D7_1029200||conserved Plasmodium protein, unknown function",0.080246,0.185776,-0.896674,-0.468874,0.256607,0.403767,-0.133952,-0.080246,1.086074,0.314763,-0.788202,-0.309518,0.895802,0.309518,-0.450903,-0.888637,0.176361,0.217991,0.762722,0.388628,-0.190272,-0.005245,0.337299,-0.579119
4,"MAL13P1.87||PF3D7_1316800||sec20 homolog, putative",-0.05218,-0.524433,-0.153921,-0.532342,0.461301,0.801549,0.677682,0.05218,0.157421,0.054434,0.063126,-0.971767,-0.248458,-0.054434,0.16426,-0.815371,0.513481,1.325982,0.831603,0.584522,-0.405879,-0.108868,0.101134,0.156396
4,"PFD0160w||PF3D7_0403400||conserved Plasmodium protein, unknown function",-0.017726,0.017726,-0.484121,-0.640811,0.081782,0.392107,0.243166,-0.111978,0.309785,0.163151,-0.158522,-0.454827,0.414056,0.158522,-0.3243,-0.55501,0.099508,0.374381,0.727287,0.528833,0.104271,-0.004629,-0.165778,-0.100183
4,"PF14_0174||PF3D7_1417500||pseudouridine synthase, putative",0.790068,0.079109,-0.390807,-0.62703,0.234923,0.37424,-0.079109,-0.114791,0.651792,0.370644,-0.588171,-1.02609,0.4237,0.288405,-0.288405,-1.254678,-0.555145,0.295131,0.311698,0.512239,-0.228092,-0.082239,0.299766,-0.228588
4,"PFF0345w||PF3D7_0607000||translation initiation factor IF-2, putative",0.44548,-0.699468,-0.916853,-1.107506,0.075242,0.805543,0.266277,-0.075242,0.431038,0.108934,0.045314,-0.917723,-0.02119,0.02119,-0.211011,-0.965703,-0.370238,1.505011,1.18313,1.032264,-0.452228,-0.087744,-0.256325,-0.04798
4,"PFC0155c||PF3D7_0303300||DNA-directed RNA polymerase subunit I, putative",0.206317,-0.086006,-0.193931,-0.442723,0.0584,0.346041,-0.029463,0.029463,0.23632,0.430479,-0.249531,-0.65171,0.029731,0.338475,-0.029731,-0.9231,-0.147917,0.432047,0.164468,0.472186,-0.206589,-0.092004,0.2198,-0.27139
4,"PF14_0157||PF3D7_1415900||conserved Plasmodium protein, unknown function",0.370103,0.132549,-0.110062,-0.381585,0.091452,-0.091452,0.290486,-0.350781,0.6343,0.253506,-0.365636,-1.100111,0.378602,0.374815,-0.253506,-0.99383,-0.278651,-0.224001,0.400548,0.030804,-0.255698,0.121309,0.11213,0.106281
4,"PF14_0181||PF3D7_1418300||calmodulin, putative",0.740553,-0.217913,-0.666639,-0.763007,0.255595,0.217913,-0.445092,0.442075,0.715118,0.609835,-0.55291,-0.968795,0.421899,0.881224,-0.421899,-1.388349,-0.484958,0.435826,0.221547,1.205082,-0.293219,0.271389,0.131011,-0.419554
4,"PFF0880c||PF3D7_0618200||conserved Plasmodium protein, unknown function",0.389968,-0.800817,-0.585783,-1.332041,0.14543,0.414046,0.297156,-0.14543,0.03577,0.284957,-0.183539,-1.595687,-0.03577,0.312735,0.046901,-1.634781,-0.244538,1.214863,0.882939,1.186611,-0.07154,0.027778,0.23044,-0.039094
