"","current_version_ID","gene","Relative.Growth.Rate","variance","cloneid","experiments","timesAnalysed","normd7toinputA","normd8toinputA","normd6toinputA","normd6toinputB","normd6toinputC","left_arm_length","right_arm_length","lower","upper","gene_name","gene_product","PfID","csome","start","end","strand","Confidence","z1","p1","f1","call1","z0","p0","f0","call0","phenotype","type"
"264","PBANKA_0404100","PBANKA_040410",1.09082894408918,0.00931985119171733,"PbGEM-011394","met1",1,0.490760537767806,0.521197386670004,0.415163893013503,0.867136280207248,0.33562955801592,1131,5398,0.897750191330442,1.28390769684792,"","AP endonuclease (DNA-[apurinic or apyrimidinic site] lyase), putative","PF3D7_0305600",4,161768,163390,"reverse",4.67560861696604,-0.94084867227908,0.346782414166142,0.461094208376218,FALSE,-10.2634694903719,5.14701581782935e-25,1.62751743887896e-24,TRUE,"Dispensable","normal"
"265","PBANKA_0404200","PBANKA_040420",0.1,0.140289029592462,"PbGEM-228827","met7,PbSTM60",2,0.00665742882334177,0.00506030261214541,0.000432970639260062,0.000546139761027583,0.000247239029360116,3907,3564,-0.338320129365988,1.15988695694732,"","ubiquitin-conjugating enzyme E2, putative","PF3D7_0305700",4,164544,165224,"reverse",1,1.57312454757972,0.115689981941961,0.174680074713807,FALSE,-0.829747547264432,0.203340766300126,0.271424817987806,FALSE,"Essential","extra"
"266","PBANKA_0404300","PBANKA_040430",0.904194208774462,0.00650857883699719,"PbGEM-228846","met8",1,0.47919182623675,0.446110163371907,0.513682380099894,0.534104120182382,0.213619832895547,1187,5782,0.742842681518012,1.06554573603091,"","P-loop containing nucleoside triphosphate hydrolase, putative","PF3D7_0305800",4,167234,169948,"forward",5.03463415120231,1.18754117614599,0.235014224901663,0.332134084265854,FALSE,-9.96822555631951,1.04973027805649e-23,3.19875437030046e-23,TRUE,"Dispensable","normal"
"267","PBANKA_0404400","PBANKA_040440",0.0544059078716243,0.00332932370555905,"PbGEM-271634","PbSTM24,PbSTM51",2,0.00155295967307222,0.00129681324063341,0.00273748670187871,0.00798658303751575,0.00344392127315793,5122,4152,-0.0609946762787005,0.169806492021949,"","conserved Plasmodium protein, unknown function","PF3D7_0306000",4,171168,171578,"reverse",5.70498608703935,16.388029559653,2.3287164153656e-60,1.05801068907495e-59,TRUE,0.790188238024571,0.214708922036092,0.282756487119207,FALSE,"Essential","normal"
"268","PBANKA_0404600","PBANKA_040460",0.975056571546217,0.00365581838724604,"PbGEM-228894","met4",1,1.20113322336973,1.24766589436865,1.27499577317288,2.75810528689679,1.0826232733842,4118,3286,0.854129843528859,1.09598329956358,"AHA1","activator of Hsp90 ATPase, putative","PF3D7_0306200",4,176530,178052,"forward",5.61143530188502,0.412537887409012,0.679945216661317,0.778297536291762,FALSE,-14.4725088637246,9.03783788670715e-48,5.41624713353379e-47,TRUE,"Dispensable","normal"
"269","PBANKA_0404700","PBANKA_040470",0.979107799447881,0.00185691782155881,"PbGEM-328843","PbSTM23",1,0.614706794598298,0.532724258991606,0.585200175107593,1.127870216751,0.505121681945698,1001,5958,0.892923860768825,1.06529173812694,"GRX1","glutaredoxin 1, putative","PF3D7_0306300",4,178601,179501,"reverse",6.28883725092475,0.484828168039995,0.627798239881933,0.734961939433872,FALSE,-20.4007338936233,8.23624104828979e-93,1.16464150104188e-91,TRUE,"Dispensable","normal"
"270","PBANKA_0404800","PBANKA_040480",0.9034192898891,0.00136244595231306,"PbGEM-011485","met1",1,0.474406303045678,0.410519635152459,0.513053329453645,1.07159404547714,0.414765987844522,1623,3409,0.829596638830958,0.977241940947242,"","FAD-dependent glycerol-3-phosphate dehydrogenase, putative","PF3D7_0306400",4,181072,182955,"forward",6.59847370024079,2.61656033010339,0.00888206667069932,0.0153334443142319,TRUE,-21.766199895919,2.4261587787473e-105,4.07109443073797e-104,TRUE,"Slow","normal"
"271","PBANKA_0404900","PBANKA_040490",0.0772453409509512,0.000465498622262991,"PbGEM-328851","PbSTM29,PbSTM53",2,0.000283990044156557,0.000635388103294688,0.00272887500242039,0.00323014550787786,0.00169259104806129,4798,1001,0.0340945067869172,0.120396175114985,"","conserved Plasmodium protein, unknown function","PF3D7_0306500",4,183735,184637,"reverse",7.67240142094435,42.7687981901476,0,0,TRUE,1.05465674024048,0.14579117170495,0.205923894041167,FALSE,"Essential","normal"
"272","PBANKA_0405000","PBANKA_040500",0.901917592738806,0.00444218362887525,"PbGEM-271730","PbSTM29",1,0.677341456973615,0.610743826379579,0.713512465084477,0.674836032211406,0.383286145710907,1437,5774,0.768618175952756,1.03521700952486,"","conserved Plasmodium protein, unknown function","PF3D7_0306600",4,185770,186027,"forward",5.41660921513083,1.4716104485081,0.14112610241669,0.209072630831553,FALSE,-12.0318244756601,1.20879247888083e-33,4.86804907094888e-33,TRUE,"Dispensable","normal"
"273","PBANKA_0405100","PBANKA_040510",0.150368310636064,0.00189395658054475,"PbGEM-328859","PbSTM25,PbSTM51",2,0.000606514672035411,0.000427815463921333,0.00131701990971388,0.00309116292146066,0.00167436723722334,1001,6754,0.0633290877409866,0.237407533531142,"","membrane magnesium transporter, putative","PF3D7_0306700",4,187262,187943,"forward",6.26908720921981,19.5229612835154,7.00577607553081e-85,3.88403929121389e-84,TRUE,-1.15737041211366,0.123560528552604,0.179977922666033,FALSE,"Essential","normal"
"274","PBANKA_0405200","PBANKA_040520",0.147020962626279,0.0128882786201025,"PbGEM-264100","met7,PbSTM59",2,0.000294339977959864,0.000237361437231207,NA,NA,NA,2184,4196,-0.0800321467565488,0.374074072009106,"CCT2","T-complex protein 1 subunit beta, putative","PF3D7_0306800",4,188892,190669,"reverse",4.35143701477328,7.51347594130974,5.75777282631108e-14,1.48639120039231e-13,TRUE,-0.414184705543917,0.339369420950834,0.392551853186235,FALSE,"Essential","normal"
"275","PBANKA_0405300","PBANKA_040530",0.0506283512154238,0.00262997315404589,"PbGEM-328875","PbSTM27,PbSTM52",2,0.000905237864294263,0.000384558592543149,0.00358583583549652,0.00418264983222398,0.00192949841620605,6414,1001,-0.0519381765418498,0.153194878972697,"","40S ribosomal protein S23, putative","PF3D7_0306900",4,193055,194284,"forward",5.94078164043167,18.5123094160171,1.6430313217786e-76,8.54444181181145e-76,TRUE,0.962724387071298,0.167842927475201,0.232630598524878,FALSE,"Essential","normal"
"276","PBANKA_0405400","PBANKA_040540",0.0815762236685037,0.00244578536630645,"PbGEM-328883","PbSTM28,PbSTM52",2,0.00110253786222096,0.000811718580106749,0.00127376097453578,0.00279764818854831,0.00117515393610056,6541,1001,-0.0173335405877405,0.180485987924748,"","40S ribosomal protein S12, putative","PF3D7_0307100",4,195002,195648,"reverse",6.01338899441995,18.570942580596,5.52249457340872e-77,2.8958580919312e-76,TRUE,0.372537058803742,0.354746512704882,0.404381901894445,FALSE,"Essential","normal"
"277","PBANKA_0405600","PBANKA_040560",1.01924186532079,0.00294884159591633,"PbGEM-229156","PbSTM26",1,1.40121825812048,1.45497996930687,1.37366454414539,2.87683858628795,1.56027170120898,2885,3687,0.910635390450891,1.12784834019068,"","EB1 homolog, putative","PF3D7_0307300",4,201127,202434,"forward",5.82634286509953,-0.354341034341406,0.723083319088041,0.81417313311184,FALSE,-16.9279385307733,1.40008191693064e-64,1.20273248631891e-63,TRUE,"Dispensable","normal"
"278","PBANKA_0405900","PBANKA_040590",0.912958031764421,0.00408905198262994,"PbGEM-271858","PbSTM29",1,0.57653910933944,0.506125335550637,0.576070376315099,0.544844086194046,0.309454711726591,4997,1937,0.785066640613492,1.04084942291535,"","conserved Plasmodium protein, unknown function","PF3D7_0307600",4,207370,209283,"forward",5.4994421248827,1.36118572880107,0.173455002978415,0.252361989882469,FALSE,-12.7132565288155,2.49558873152174e-37,1.10783013002473e-36,TRUE,"Dispensable","normal"
"279","PBANKA_0406000","PBANKA_040600",0.232499895913601,0.00674159260133478,"PbGEM-328907","PbSTM25,PbSTM51",2,0.00068595341257691,0.000347993416395765,0.000713372453774288,0.00217725155049775,0.000852115988580005,1001,2415,0.0682854921442026,0.396714299683,"","conserved Plasmodium protein, unknown function","PF3D7_0307700",4,209544,214856,"reverse",4.99945909097102,9.34753695740571,8.97124749044394e-21,2.61956263729088e-20,TRUE,-1.61374267874415,0.0532916262528152,0.0864829292574699,FALSE,"Essential","normal"
"280","PBANKA_0406200","PBANKA_040620",0.879603939024675,0.0420119066151825,"PbGEM-533587","PbSTM90",1,0.0224083262903018,NA,0.02224363682436,0.0422662762581445,0.0135457532335105,1001,1406,0.469667814170168,1.28954006387918,"","conserved Plasmodium protein, unknown function","PF3D7_0307900",4,219037,230225,"reverse",3.16980221003702,0.587389369590471,0.556942231672727,0.674277824492667,FALSE,-3.80353860885702,7.13218748593952e-05,0.000146664345605472,TRUE,"Dispensable","normal"
"281","PBANKA_0406400","PBANKA_040640",0.0551935130279684,0.00112741965415262,"PbGEM-328923","inv2,PbSTM24,PbSTM51",3,0.00451600962456969,0.00358813657466139,0.00354900942174686,0.0102760765185054,0.00297215983712974,1001,2898,-0.0119606276977567,0.122347653753693,"","conserved Plasmodium protein, unknown function","PF3D7_0308100",4,234708,239279,"forward",6.78782374930162,28.1384431923823,3.31887685734522e-174,3.17627872621214e-173,TRUE,1.33443705742682,0.0910303310250708,0.138862632236426,FALSE,"Essential","normal"
"282","PBANKA_0406500","PBANKA_040650",0.1,Inf,"PbGEM-229366","met10,met5,PbSTM58",3,0.000196316137134924,NA,NA,NA,NA,6525,1158,NA,NA,"CCT7","T-complex protein 1 subunit eta, putative","PF3D7_0308200",4,240132,241895,"reverse",1,NA,NA,NA,FALSE,NA,NA,NA,FALSE,"Essential","extra"
"283","PBANKA_0406700","PBANKA_040670",0.873599603316102,0.00227503500512948,"PbGEM-229398","met4",1,0.280435561354336,0.264746191878851,0.32229334292061,0.697193662712197,0.273665435795398,2031,5705,0.778204949270302,0.968994257361903,"","activator of Hsp90 ATPase, putative","PF3D7_0308500",4,247467,248138,"forward",6.0857598398275,2.65005199606282,0.00804793839132473,0.0139221037326215,TRUE,-16.2189298982035,1.85297660774527e-59,1.45748191302964e-58,TRUE,"Slow","normal"
"284","PBANKA_0406800","PBANKA_040680",0.122863205096097,0.00788306553163266,"PbGEM-341852","met14,PbSTM61",2,0.00178177271817319,0.000335997008980766,0.0033713901773234,0.00856338729302649,0.00335436274504538,901,7378,-0.0547100533820045,0.300436463574198,"PRPF19","pre-mRNA-processing factor 19, putative","PF3D7_0308600",4,249319,250818,"forward",4.84303842390674,9.87915412964135,5.12637956025769e-23,1.53608301823436e-22,TRUE,-0.257507299151313,0.398393590671722,0.434243000368407,FALSE,"Essential","normal"
"285","PBANKA_0406900","PBANKA_040690",0.109047796932022,0.00287368471664979,"PbGEM-271986","inv2,PbSTM25,PbSTM51",3,0.00726466245512116,0.0088113951919896,0.0132426877468329,0.0392218087367466,0.0130920509116698,9264,2553,0.00183427695156822,0.216261316912476,"","conserved Plasmodium protein, unknown function","PF3D7_0308700",4,252482,254165,"forward",5.85216019927418,16.6201464746313,4.98107835108254e-62,2.30043563480271e-61,TRUE,-0.16878089505263,0.432984493130511,0.458419170352123,FALSE,"Essential","normal"
"286","PBANKA_0407100","PBANKA_040710",0.270537841996292,0.0556243057126766,"PbGEM-533603","PbSTM46,PbSTM86",2,0.0350861419949425,0.0199122596787192,NA,NA,NA,1001,1422,-0.201158270824989,0.742233954817572,"SF3B1","splicing factor 3B subunit 1, putative","PF3D7_0308900",4,256155,259964,"reverse",2.88913502014349,3.09293266650298,0.00198189097173373,0.00361741811156911,TRUE,-0.723083516530509,0.234814287797188,0.302693722900968,FALSE,"Essential","shortarm"
"287","PBANKA_0407200","PBANKA_040720",0.362531494659503,0.00624611481053506,"PbGEM-272042","PbSTM46",1,0.0173186781600947,0.0171028917813372,0.0439982676486146,0.0921574804260891,0.0543698087383516,3652,1447,0.20446676348224,0.520596225836765,"YVH1","dual specificity protein phosphatase","PF3D7_0309000",4,261568,263657,"forward",5.07579563884045,8.06591705300286,7.2688150916982e-16,1.9484140133977e-15,TRUE,-3.32182255591331,0.000447157739480028,0.000886915705493483,TRUE,"Slow","normal"
"288","PBANKA_0407300","PBANKA_040730",1.05719257962406,0.004534715300736,"PbGEM-011857","PbSTM22",1,0.621889014707086,NA,0.607028781173445,1.05079705932761,0.422596052667587,6898,1051,0.922511990068827,1.19187316917928,"","conserved Plasmodium protein, unknown function","PF3D7_0309100",4,263937,264975,"reverse",5.39599297561368,-0.849306938927565,0.39571052074009,0.515263000880914,FALSE,-14.2142617994932,3.73676808479166e-46,2.14247044861517e-45,TRUE,"Dispensable","normal"
"289","PBANKA_0407400","PBANKA_040740",0.1,0.317669648018524,"PbGEM-229557","met14,PbSTM85",2,4.26370066356112e-05,0.000216260685935753,0.00155267836888738,0.00394382895925838,0.00154483646261572,1867,401,-0.917078674778321,1.337408931818,"ARK2","serine/threonine protein kinase, putative","PF3D7_0309200",4,265656,271056,"reverse",1,1.40135588977152,0.161107675840038,0.236585776014805,FALSE,-0.195459275442472,0.422516708121637,0.452446195991749,FALSE,"Essential","shortarm"
"290","PBANKA_0407500","PBANKA_040750",0.660270709790696,0.00132379487575791,"PbGEM-229574","met11,PbSTM49",2,0.259143763461013,0.204544065027832,0.417084289539771,0.465991627602438,0.26609068506533,1420,5986,0.587502725738425,0.733038693842968,"","N2227-like protein, putative","PF3D7_0309300",4,273695,275767,"forward",6.62725276114515,9.33732862422754,9.87952444623435e-21,2.87377379426946e-20,TRUE,-15.3988245541676,8.33357755282105e-54,5.7467437535481e-53,TRUE,"Slow","normal"
"291","PBANKA_0407600","PBANKA_040760",0.638987778873579,0.00200888402776325,"PbGEM-084472","met2,PbSTM49",2,0.0521921703022036,0.036340540435491,0.082731168987054,0.342800947376942,0.103875127894339,1214,5354,0.549346626989787,0.72862893075737,"AS","asparagine synthetase [glutamine-hydrolyzing]","PF3D7_0309500",4,277672,280203,"forward",6.21017592116537,8.05460915081565,7.97331772945815e-16,2.13498305585597e-15,TRUE,-12.0254541033187,1.30574184348016e-33,5.25008341859355e-33,TRUE,"Slow","normal"
"292","PBANKA_0407700","PBANKA_040770",0.0246600202421018,0.000306984764112596,"PbGEM-328939","PbSTM27,PbSTM52",2,0.000154751344210362,0.000161871155144034,NA,NA,NA,1001,5391,-0.0103819411249562,0.0597019816091598,"","60S acidic ribosomal protein P2, putative","PF3D7_0309600",4,282316,282651,"forward",8.08871243990633,55.6669742050906,0,0,TRUE,4.29998646301364,8.54042713660699e-06,1.80337710594294e-05,FALSE,"Essential","normal"
"293","PBANKA_0407800","PBANKA_040780",0.933314304968208,0.00400418826007843,"PbGEM-328947","PbSTM25",1,0.47832977245127,0.472701639438404,0.496933852025617,1.16634796973868,0.631767033104038,6994,1001,0.806756993680737,1.05987161625568,"SBP2","SECIS-binding protein 2, putative","PF3D7_0309700",4,283275,284855,"reverse",5.52041440063287,1.05384184214087,0.291955333160401,0.399434869603417,FALSE,-13.1689634757705,6.62014599414683e-40,3.19825479218188e-39,TRUE,"Dispensable","normal"
"294","PBANKA_0407900","PBANKA_040790",0.18498076040567,0.00533962786294976,"PbGEM-328955","PbSTM27,PbSTM52",2,0.00264619826374967,0.00234818876127578,0.00526801186239413,0.00996013905817895,0.00425078563611606,4476,1001,0.0388352457574294,0.33112627505391,"","YTH domain-containing protein, putative","PF3D7_0309800",4,285798,287480,"forward",5.23259931702458,11.15353066505,6.88203279701323e-29,2.30346762634073e-28,TRUE,-1.16296091070891,0.122422681173189,0.178578183605419,FALSE,"Essential","normal"
"295","PBANKA_0408100","PBANKA_040810",0.121575740834323,0.00142078349576088,"PbGEM-272106","PbSTM30,PbSTM54",2,0.00150797605578379,0.000871874735755621,0.0053201772696678,0.00954236940953313,0.00455595890808484,2243,7883,0.046189177157209,0.196962304511436,"","50S ribosomal protein L9, apicoplast, putative","PF3D7_0310000",4,293710,294583,"forward",6.55654680195313,23.304531107905,3.98825598704915e-120,2.76541055630928e-119,TRUE,-0.572402820394712,0.283524552774527,0.349990828510782,FALSE,"Essential","normal"
"296","PBANKA_0408200","PBANKA_040820",1.00159476310379,0.000316889541835677,"PbGEM-111826","met15,stm26,stm27",3,0.566212959002783,0.565170178317483,0.587752488617768,1.26559108774743,0.551587574419766,4748,3965,0.965991979963389,1.0371975462442,"CDPK3","calcium-dependent protein kinase 3","PF3D7_0310100",4,296370,298501,"forward",8.05695729327716,-0.0895864291004912,0.928615869048426,0.959099771191994,FALSE,-50.6474316655649,0,0,TRUE,"Dispensable","normal"
"297","PBANKA_0408300","PBANKA_040830",0.480562956315459,0.0105683011810945,"PbGEM-328971","PbSTM23,PbSTM50",2,0.00756669113191832,0.00418937324729702,0.00556130905016674,0.0119838936831849,0.00521189434668213,1001,1001,0.274958470166985,0.686167442463933,"","phd finger protein, putative","PF3D7_0310200",4,300183,310724,"forward",4.54989621282165,5.05277927943108,4.35426988324264e-07,9.30169816773369e-07,TRUE,-3.70189350869166,0.000106998219796564,0.000218068436621824,TRUE,"Slow","normal"
"298","PBANKA_0408400","PBANKA_040840",1.06616996636949,0.00535394121259092,"PbGEM-264140","met7",1,0.0504296555627616,0.0586397037194379,0.0511570260371429,0.0645283616056601,0.0292121735644444,1631,1723,0.919828704756907,1.21251122798208,"","phosphoglycerate mutase, putative","PF3D7_0310300",4,312521,315844,"forward",5.22992231403561,-0.904324120761891,0.365823560274418,0.481578400214806,FALSE,-13.2043410822473,4.14106250108404e-40,2.01217264772752e-39,TRUE,"Dispensable","normal"
"299","PBANKA_0408600","PBANKA_040860",0.810344874364565,0.00257526376838834,"PbGEM-229837","met7",1,0.0560966749278804,0.0471058565242365,0.0686751037234252,0.0866252843383405,0.0392155135849442,2653,4777,0.708850760872435,0.911838987856695,"EIF3K","eukaryotic translation initiation factor 3 subunit K, putative","PF3D7_0310600.1",4,321067,322194,"reverse",5.96180331578691,3.73726355371618,0.000186033895484264,0.000364394797613923,TRUE,-13.9977551391618,8.04361873251902e-45,4.37274046430894e-44,TRUE,"Slow","normal"
"300","PBANKA_0409100","PBANKA_040910",0.548147166597579,0.0186502965072668,"PbGEM-533627","PbSTM90",1,0.00610640963321931,NA,0.00961189249604017,0.0182640503803006,0.00585337392830487,1001,1009,0.275014989750787,0.821279343444371,"","pre-mRNA splicing factor, putative","PF3D7_0311100",4,329754,331302,"reverse",3.98189323450573,3.308675225445,0.000937385061608794,0.00175289613675285,TRUE,-3.2815406208911,0.000516208262934762,0.00101666369155461,TRUE,"Slow","normal"
"301","PBANKA_0409200","PBANKA_040920",0.0779663598952402,0.00115484390430051,"PbGEM-272178","met8,PbSTM59",2,0.000220329115303187,0.000101816899324512,0.0028036747112372,0.00521894719159176,0.00223663641112928,1944,5560,0.0100003712155923,0.145932348574888,"","valine--tRNA ligase, putative","PF3D7_0311200",4,332624,336176,"forward",6.76379009193344,27.1322070940714,4.10656747264108e-162,3.63951772135127e-161,TRUE,0.648372532579893,0.258372015682924,0.32516118173696,FALSE,"Essential","normal"
"302","PBANKA_0409300","PBANKA_040930",0.637160647121503,0.0155661557724922,"PbGEM-341860","met14",1,0.095979717254377,0.0691921675660064,0.125155257814004,0.317896442728197,0.124523152787715,2924,2215,0.38763184499644,0.886689449246566,"","phosphatidylinositol 3- and 4-kinase, putative","PF3D7_0311300",4,336850,340161,"reverse",4.16265622326822,2.90819616644208,0.00363520228258587,0.0064846237741096,TRUE,-4.30539995821628,8.33421531001978e-06,1.76131149750796e-05,TRUE,"Slow","normal"
"303","PBANKA_0409400","PBANKA_040940",0.912257515690958,0.00716923218615518,"PbGEM-111754","met15,PbSTM43,stm26,stm27,stm37_4r",5,0.0480619737427003,0.0475256742134436,0.0586261386767165,0.114316609161617,0.0518645187849718,868,2114,0.742914878577263,1.08160015280465,"PKRP","protein kinase, putative","PF3D7_0311400",4,344922,353185,"forward",4.93795671711248,1.03627161835365,0.300075443045888,0.408264805484595,FALSE,-9.59306562759637,4.2752947277981e-22,1.24836622156239e-21,TRUE,"Dispensable","normal"
"304","PBANKA_0409500","PBANKA_040950",0.973210199703006,0.00544254426957287,"PbGEM-272202","PbSTM29",1,0.270431466156703,0.257960793528253,0.252716781772725,0.239018095170278,0.135754939096494,10377,623,0.825662996821042,1.12075740258497,"","conserved Plasmodium protein, unknown function","PF3D7_0311500",4,354431,354676,"reverse",5.2135086308376,0.363135319053458,0.716503802039055,0.808363490070375,FALSE,-11.8363504376503,1.26617248660749e-32,4.94101728494737e-32,TRUE,"Dispensable","normal"
"305","PBANKA_0409600","PBANKA_040960",0.0961048881543282,0.00131263739296927,"PbGEM-012162","met1,met12,met6",3,0.0050086230784179,0.000808840262266694,0.0371169179311407,0.0737707786680704,0.0277625691565386,562,6374,0.023644212116376,0.16856556419228,"","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1, putative","PF3D7_0311600",4,356704,359288,"forward",6.63571688861957,24.9485696592796,2.2130810219692e-137,1.7086886295388e-136,TRUE,0.107509674451056,0.457192325352747,0.474263261947479,FALSE,"Essential","normal"
"306","PBANKA_0409800","PBANKA_040980",0.834766520446086,0.00419643033579017,"PbGEM-272242","PbSTM29",1,0.374335966937153,0.312136709129649,0.417418577380637,0.394792116907905,0.224229800461036,5038,1564,0.705206799301122,0.964326241591049,"","conserved protein, unknown function","PF3D7_0311800",4,363931,365897,"forward",5.4735210351296,2.55069211470494,0.0107509253295763,0.0184458616595389,TRUE,-11.3425146944236,4.03945231178944e-30,1.46172113138874e-29,TRUE,"Slow","normal"
"307","PBANKA_0410000","PBANKA_041000",0.114836899395609,0.000936240885527508,"PbGEM-272274","PbSTM25,PbSTM51",2,0.000810208832235614,0.000690026044568737,0.00265870444030642,0.00716742437984413,0.00327902643025265,7158,1312,0.0536407921492326,0.176033006641986,"","conserved Plasmodium protein, unknown function","PF3D7_0312000",4,369245,370138,"forward",6.97363775826433,28.9287387853187,5.19592676283395e-184,5.27344663792462e-183,TRUE,-0.484896836195009,0.313874763381435,0.37312279255719,FALSE,"Essential","normal"
"308","PBANKA_0410100","PBANKA_041010",0.965308854626145,0.00135761414346231,"PbGEM-230013","met4,met7",2,0.170546662276454,0.166599779110364,0.17151771548499,0.344059811086769,0.137322036289224,5368,1484,0.891617222985577,1.03900048626671,"","E3 ubiquitin-protein ligase, putative","PF3D7_0312100",4,370985,373042,"forward",6.6020264261092,0.941521977503791,0.346437432079578,0.46087897280354,FALSE,-23.484589372283,2.93094348554542e-122,6.64611239019624e-121,TRUE,"Dispensable","normal"
"309","PBANKA_0410300","PBANKA_041030",0.407600872916809,0.0108364799495945,"PbGEM-012274","met2,met9",2,NA,0.000313778905756031,NA,NA,NA,3243,2295,0.199404043453971,0.615797702379647,"RPN12","26S proteasome regulatory subunit RPN12, putative","PF3D7_0312300",4,377264,378175,"forward",4.52483706360334,5.69076031188006,1.26474939472338e-08,2.8246443891027e-08,TRUE,-2.95490448831944,0.00156382930741301,0.00300240912796228,TRUE,"Slow","normal"
"310","PBANKA_0410400","PBANKA_041040",1.0562694971802,0.00412099512795445,"PbGEM-012290","PbSTM43,stm28_2r,stm37_4r",3,0.166869018264883,0.193053550737376,0.136882927569894,0.244779444687527,0.122615915136454,1528,4820,0.927879542309039,1.18465945205135,"GSK3","glycogen synthase kinase 3","PF3D7_0312400",4,379254,381512,"reverse",5.49166060887453,-0.876540493166528,0.3807362729672,0.498861634075192,FALSE,-14.8963288933287,1.74096093770216e-50,1.10972328495328e-49,TRUE,"Dispensable","normal"
"311","PBANKA_0410500","PBANKA_041050",0.969888570462217,0.00333443538579781,"PbGEM-121322","met11,PbSTM21",2,0.439366922717185,0.433999742530252,0.436219576341161,0.565348014494416,0.340535786554805,2759,3481,0.854399430093127,1.08537771083131,"","transporter, putative","PF3D7_0312500",4,384340,386508,"forward",5.7034519135582,0.521459064316361,0.602047015162525,0.712333686204006,FALSE,-15.0644219479365,1.38791428038281e-51,9.07371491876241e-51,TRUE,"Dispensable","normal"
"312","PBANKA_0410650","PBANKA_041065",0.997057611600164,0.00609703844579838,"PbGEM-084632","PbSTM22,PbSTM37a",2,0.258830863588149,NA,0.238783729593853,0.383383127151899,0.169123416927953,893,5649,0.840890541501524,1.1532246816988,"","conserved Plasmodium protein, unknown function","#N/A",4,390315,391601,"forward",5.09995212638528,0.037682571594346,0.969940771979892,0.984014882335103,FALSE,-11.488434931046,7.54097625438006e-31,2.78308463816343e-30,TRUE,"Dispensable","normal"
"313","PBANKA_0410800","PBANKA_041080",0.15016056353885,0.00679454290127482,"PbGEM-230154","met10,met4,PbSTM58",3,0.000181197154266792,0.000221808029165122,NA,NA,NA,4879,983,-0.0146974711610071,0.315018598238707,"","ubiquitin-protein ligase, putative","PF3D7_0313100",4,393953,396494,"forward",4.99163550350565,10.3099547196275,6.35312471422171e-25,1.98890732657911e-24,TRUE,-0.608530407755655,0.271417872372176,0.337862900475157,FALSE,"Essential","normal"
"314","PBANKA_0411400","PBANKA_041140",0.108358705267222,0.00220822504310877,"PbGEM-272418","PbSTM30,PbSTM54",2,0.00127590579302752,0.000910434124880413,0.00301133505412125,0.0060780441738613,0.0028045197580703,1413,3530,0.0143751951580805,0.202342215376363,"","conserved Plasmodium protein, unknown function","PF3D7_0313700.1",4,407473,410933,"reverse",6.11556623406314,18.9744199529754,2.77557942726207e-80,1.48958068622998e-79,TRUE,-0.177875996704425,0.429410181033746,0.456733710675484,FALSE,"Essential","normal"
"315","PBANKA_0411600","PBANKA_041160",0.965082318636189,0.00722411776042638,"PbGEM-272458","PbSTM30,PbSTM88",2,0.179188987333577,0.160403497974515,0.191399938386529,0.303097492205275,0.132476234635851,1407,3563,0.795092698242162,1.13507193903022,"","conserved Plasmodium protein, unknown function","PF3D7_0313900",4,414205,417078,"reverse",4.93033016172313,0.410821334654119,0.681203548066533,0.779358786583393,FALSE,-10.1780604795866,1.24232057870644e-24,3.88437378460139e-24,TRUE,"Dispensable","normal"
"316","PBANKA_0411700","PBANKA_041170",0.953718633666893,0.00193156966447884,"PbGEM-230293","met3",1,0.820676101736739,0.752067121909998,0.870569947970705,1.32370305947136,0.608304785619325,834,5120,0.865819380780902,1.04161788655288,"","co-chaperone p23, putative","PF3D7_0314000",4,418781,420411,"forward",6.24942230895524,1.05305482842127,0.29231586404827,0.399434869603417,FALSE,-19.4249349257656,2.37493582781688e-84,2.93025170520347e-83,TRUE,"Dispensable","normal"
"317","PBANKA_0411900","PBANKA_041190",1.00754747021434,0.00518203185680966,"PbGEM-272490","PbSTM37a,PbSTM88",2,0.886938129840791,0.971746168449873,0.908416013077192,1.72169332744435,0.652782703614381,5390,1439,0.863574808131436,1.15152013229725,"","conserved Plasmodium protein, unknown function","#N/A",4,422941,424179,"forward",5.26255804927145,-0.104845879837875,0.916498103799793,0.949229897888779,FALSE,-12.6072194135264,9.63357154379269e-37,4.1951037328246e-36,TRUE,"Dispensable","normal"
"318","PBANKA_0412400","PBANKA_041240",0.944930824092693,0.000774835033811981,"PbGEM-272546","PbSTM25,PbSTM49",2,0.618045282954619,0.6054737752795,0.672379155994135,1.57813370993277,0.854815953414891,6199,2976,0.88925910654017,1.00060254164522,"","zinc finger protein, putative","PF3D7_0314700",4,438447,441209,"reverse",7.16286041086619,1.97835376123801,0.0478888121378902,0.0767746115611908,FALSE,-30.3540419170846,1.11105254025414e-202,6.50353312516205e-201,TRUE,"Dispensable","normal"
"319","PBANKA_0413000","PBANKA_041300",0.998712834793222,0.00911128535735091,"PbGEM-329059","PbSTM25",1,0.111679159661927,0.124347551208175,0.111779660927969,0.26235681077065,0.142108863097131,1001,2410,0.807806728475473,1.18961894111097,"","conserved Plasmodium protein, unknown function","PF3D7_0315300",4,468932,475693,"forward",4.69824148464968,0.0134847986961241,0.989241013384471,0.99454836329946,FALSE,-9.41523403444605,2.36014822375079e-21,6.78138479358532e-21,TRUE,"Dispensable","normal"
